# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,42,0,14.5,3.5,18.75,2.49
250,40.67,1.25,13.25,3.7,15.33,4.03
500,36,2.45,24,0.82,22,2.74
750,34.5,1.5,20.75,5.07,13.5,3.35
1000,32.5,4.61,21,2.45,15.67,4.11
1250,39.75,1.48,14,4.74,16,1.63
1500,43.25,0.83,18,2.55,10,1
1750,37.75,4.6,11.75,0.83,19.25,1.09
2000,33.75,2.49,11.75,2.95,20,1.22
2250,35.5,3.04,15.33,4.03,17.33,1.7
2500,36.75,5.17,15.25,4.6,15.75,2.86
2750,43,1.22,17.5,2.18,13.5,1.5
3000,38,2.83,13,2.83,16,1.41
3250,36,0,23,1.22,22,2.16
3500,32.75,2.17,20.25,3.27,11.75,6.87
3750,29,1.41,15.33,0.47,16.5,1.12
4000,39.25,1.79,14.5,3.5,14.75,4.82
4250,44,0.71,14.75,2.38,22.25,2.49
4500,38.75,5.26,11.33,3.3,21.5,2.6
4750,34,2.83,23.75,0.43,19.67,1.25
5000,34.25,5.31,15.25,6.02,20.25,1.48
5250,36,6.4,16.33,4.11,14,2.83
5500,43.67,0.47,19,2.83,18.25,3.7
5750,41,0.82,11,5.87,12,6.48
6000,36.5,0.87,23.25,3.11,21.5,3.57
6250,32,1.41,20,5.66,15.75,3.49
6500,29.75,4.71,20,2.74,15.25,3.56
6750,40,1.22,18.67,2.62,21.75,5.67
7000,43,0.71,15.75,2.77,15.5,7.16
7250,37.75,2.05,15.5,3.04,16.75,3.27
7500,34.25,1.3,17.25,3.03,20.75,2.17
7750,32.5,8.17,16.25,3.49,20.25,1.3
8000,35.5,6.06,19.25,3.27,19.75,5.12
8250,42.25,1.48,15.67,1.7,21.25,2.68
8500,40.5,3.2,12.75,5.8,18.25,3.63
8750,33.75,1.3,14.25,2.86,18.75,1.48
9000,33,0,9,0.82,21,0
9250,30,3.67,21,3,20.4,2.06
9500,39.5,1.8,20.75,2.28,16,5.05
9750,42.5,1.8,15.5,0.5,21.67,3.3
10000,34,5.1,13.75,4.02,18,5.72
10250,32.67,0.47,10,2.35,19,2.94
10500,32,2.83,18.33,5.44,20,1.58
10750,30.75,5.76,18.67,3.3,19.5,4.56
11000,41.25,0.83,16,3.24,24.5,1.8
11250,43,1.58,13.75,1.79,21.5,2.96
