# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,34.5,4.39,19.5,3.2,18,3.54
250,36,3.08,15,5.2,12,3.56
500,42.75,0.83,10,4.55,9.25,2.38
750,40,2.83,17.67,1.89,14.25,1.92
1000,34.25,3.03,14.25,5.36,20,1.22
1250,30.5,3.5,20,1.22,18,2.12
1500,38,1.41,17.25,7.46,17.25,4.97
1750,37.75,1.09,18.75,3.11,8.75,4.49
2000,41,1.22,10.25,4.21,7.25,5.58
2250,41,3,10.75,5.31,17.67,4.64
2500,33.33,2.05,17,2.83,20.5,3.5
2750,29,6.6,16.25,3.03,16,6.29
3000,35,5.1,19,2.16,18.67,1.25
3250,36.75,1.3,12,3.08,14.5,4.15
3500,40.75,1.3,11,1.41,9.5,2.5
3750,39.25,2.17,14,1.58,19.33,3.68
4000,28.25,4.26,20,1.22,19.75,1.64
4250,35.75,5.36,13,5.87,17.5,3.5
4500,34.33,3.09,17,1.41,18.5,4.5
4750,40.25,2.38,10,3.61,7.67,4.71
5000,41,4.74,17,1,14.25,2.28
5250,33.5,2.6,15.25,1.48,13.75,8.5
5500,25.75,2.95,14.25,2.59,19,3.24
5750,33.5,7.83,16,5.1,19.75,1.09
6000,34.5,3.2,18.75,1.92,16.25,6.72
6250,38.75,3.49,12.67,4.11,13,3.74
6500,41.75,1.79,15.67,3.3,10.67,5.44
6750,36.5,2.69,17.33,2.05,14.5,2.87
7000,29.67,1.25,21,0,23.67,2.05
7250,34.25,8.38,14.75,3.7,16.5,2.6
7500,32,2.83,15.67,5.44,20,3
7750,38.5,1.8,12.5,1.5,10.67,1.89
8000,39.5,4.92,11,4.97,17,4.42
8250,31.5,3.35,21,2.12,19,4.06
8500,29.25,7.46,18.33,5.25,16.67,4.5
8750,34.5,4.97,16.75,2.49,22.25,1.3
9000,39,2.45,14.67,8.26,17,3
9250,43.75,1.3,13.5,1.5,16,2.83
9500,36,4.3,16,5.1,13,2.92
9750,25.5,2.6,19,1,22.5,1.5
10000,34.75,7.46,18.25,4.26,15,3.08
