# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,46.25,0.43,18.25,0.43,14.75,0.43
250,46,0.71,18.5,0.87,14.25,0.83
500,46.25,0.83,18.5,0.87,13.75,0.83
750,46.25,0.83,18.67,0.47,14,0.82
1000,46,1,18.5,0.5,13.25,0.83
1250,46.25,0.43,18,0,13.8,1.47
1500,46.5,0.5,18.75,0.43,15,0.71
1750,46.5,0.5,18.33,0.47,15.33,0.47
2000,46.5,0.5,18.25,0.43,14.25,1.3
2250,46.33,0.94,19.25,1.3,13,0.82
2500,46.25,0.43,19,1.22,13.75,1.3
2750,45.5,0.5,18.5,0.87,14,1
3000,45,0,18,0,14,1
3250,45.5,0.5,18,0,13.5,1.12
3500,45.5,0.5,18.5,0.5,13.25,1.09
3750,45.5,0.5,18.75,0.43,14.25,0.83
4000,45.5,0.5,18,0,14.25,0.83
4250,45,0,17.75,0.43,14.5,0.87
4500,45.25,0.43,18.33,0.47,14,0.82
4750,45.25,0.43,18,0,13.5,0.5
5000,45,0,17.5,0.5,12.67,0.47
5250,45,0,17.25,0.83,13,0.71
5500,45,0,17.75,0.43,12.75,0.43
5750,45,0,18,0,12.75,0.43
6000,45,0,18.25,0.43,13.25,1.3
6250,45,0,18.25,0.43,13.75,0.43
6500,45,0,18,0,13.5,0.5
6750,45,0,18.25,0.43,14,1
7000,45,0,18,0,14.25,0.83
7250,45,0,18,0,14,1
7500,45,0,18.33,0.47,14.33,0.94
7750,45,0,18.25,0.43,15.5,0.5
8000,45.33,0.47,18,0,15.33,0.47
8250,45,0,18.33,0.47,15.75,0.83
8500,45,0,18.5,0.5,15.25,0.43
8750,45,0,18.75,0.43,15,0
9000,45.25,0.43,18.75,0.83,14.5,0.5
9250,45.5,0.5,19,0.71,15,0
9500,45.5,0.5,18.33,0.47,14,0.82
9750,45.25,0.43,18.5,0.87,14.5,0.5
10000,45.25,0.43,17.75,0.43,14.5,0.5
10250,45.5,0.5,18,0,14.5,0.5
10500,45.25,0.43,18.33,0.47,14.33,0.47
10750,45,0,18.25,0.43,14.67,0.47
11000,45,0,18.75,0.43,14.5,0.87
11250,45.5,0.5,18.33,0.47,14.33,0.47
11500,45.33,0.47,17.33,0.47,12.25,0.43
11750,45.75,0.43,17.75,0.43,12,0
12000,45.5,0.5,18.25,0.43,12,1.87
12250,45.33,0.47,18.33,0.47,16.75,1.09
12500,45.5,0.5,19.75,1.3,17,1.22
12750,45.5,0.5,18.25,0.43,16.5,1.12
13000,46,0,19,0,17.67,0.94
13250,46,0,18,0,17.25,0.43
13500,46.33,0.94,18.5,0.5,18,0
13750,45.8,0.75,19,0.71,17.8,0.4
14000,46.25,0.43,19,0.71,15.75,0.83
14250,46.67,0.47,18.5,0.5,14.67,0.47
14500,46.67,0.47,18.33,0.47,14.5,0.5
14750,46.75,0.43,18,0,13.25,1.09
15000,46.75,0.43,18,0,12.25,0.43
15250,46.5,0.5,18.25,0.43,12,0
15500,47,0,18.25,0.43,12.25,0.43
15750,46.5,0.5,18.25,0.43,12,0
16000,46.75,0.43,18.67,0.47,12,0
16250,46.5,0.5,18.5,0.87,10.5,1.12
16500,47.33,0.47,18.25,0.43,11.33,0.47
16750,46.5,0.5,18.25,0.43,11.25,1.09
17000,46.5,0.5,18.25,0.43,12,0.71
17250,46.25,0.83,18.5,0.5,13.5,0.87
17500,46.5,0.5,18.5,0.5,13,0.71
17750,46,0.82,18.33,0.47,13.25,0.83
18000,46.6,0.49,19,0.82,13,0
18250,46.33,0.47,19.33,0.47,12.25,0.43
18500,46.25,0.83,19,0.71,13.25,0.83
18750,46.5,0.5,19.5,1.12,12.5,0.5
19000,46.5,0.5,18,0,10,0.71
19250,46.5,0.5,18.25,0.43,9.75,1.48
19500,46.25,0.43,19.25,0.43,12,0.71
19750,46.5,0.5,18,0,11.67,0.47
20000,46.5,0.5,18,0,12,0.71
20250,46.67,0.47,18,0,10.67,1.25
20500,46.33,0.47,18,0,13.25,0.83
20750,46.33,0.47,18.67,0.47,12.75,0.83
21000,46.5,0.5,18.5,0.5,12.5,0.5
21250,46.5,0.5,18.5,0.5,13,1.22
21500,45.5,0.5,18.5,0.87,14.25,0.83
21750,45.5,0.5,18.25,0.43,14,0.71
22000,45.75,0.43,19,0.82,13.33,1.25
22250,46.5,0.5,18.33,0.47,12.67,0.47
22500,46.5,0.5,18.5,0.5,11,0.71
22750,46.5,0.5,18,0,11.25,0.83
23000,47,0,17.75,0.43,11.33,0.94
23250,47,0.71,17.5,0.5,11.25,0.83
23500,46.33,0.47,18,0,12.25,1.09
23750,46.4,0.49,18,0,12.75,0.83
24000,46.33,0.47,18,0,13.25,1.3
24250,46,0,18,0,14.5,0.5
24500,45.75,0.83,18,0,13.75,0.83
24750,45.75,0.83,17.5,0.5,12.75,0.43
25000,45.5,0.5,16.75,0.43,13,1
25250,46.25,0.43,17.75,0.43,14.25,0.43
25500,46,0,18,0,14.25,0.83
25750,45.75,0.43,18,0,14.25,0.83
26000,46,0.71,18,0,13.67,0.94
26250,46.5,0.5,17.75,0.43,14.5,0.87
26500,46.25,0.43,18,0,14.25,1.3
26750,46.5,0.5,18,0,14.25,0.83
27000,46.33,0.47,17.75,0.43,14,0.82
27250,46,0.71,18,0,14.25,0.83
27500,46.25,0.83,18,0,14.75,0.83
27750,46.2,0.75,18,0,14.4,1.02
28000,46.33,0.47,18,0,14,0.82
28250,46,0,18,0,14.75,0.43
28500,46.33,0.47,18.33,0.47,13.75,0.83
28750,46.5,0.5,18.25,0.43,12.25,0.43
29000,46,0.71,18,0,12.75,0.83
29250,46.25,0.43,18,0,13.25,1.3
29500,46.25,0.43,17.75,0.43,13.25,0.83
29750,46.25,0.83,17.75,0.43,14.25,0.83
30000,45.75,0.83,17.67,0.47,14,0.82
30250,45.75,0.83,17.5,0.5,14,1
30500,45.5,0.5,18,0,14,0.82
30750,45.5,0.5,18,0,14.75,0.83
31000,45.75,0.43,17.75,0.43,14.75,0.43
31250,45.5,0.5,17.75,0.43,15.5,0.5
31500,45.5,0.5,17.75,0.43,15.5,0.87
31750,46,0.71,18,0,14.25,0.83
32000,46.5,0.5,17,1.22,13.5,1.12
32250,46.33,0.47,15.67,0.47,13.25,1.3
32500,46.5,0.5,15.75,0.83,14.75,0.43
32750,46.75,0.43,15.75,0.43,16,0.71
33000,46.5,0.5,15.75,0.83,15.75,0.43
33250,46.5,0.5,16,0,14.75,0.43
33500,46.5,0.5,16.25,0.43,15,0.71
33750,46,0.71,16,0.71,14.75,0.83
34000,46.25,0.43,15.75,0.43,14.5,1.12
34250,46.75,0.43,16.75,0.43,15.75,0.83
34500,47,0,17,0,15,0
34750,47.67,0.47,16.25,0.43,15,0
35000,47,0.71,16,0.71,14.5,1.12
35250,46.75,0.43,15.25,0.43,14,1
35500,46.5,0.5,15,0,14,1
35750,46.5,0.5,16,0.71,14.75,0.83
36000,46.5,0.5,16,0.71,15.5,1.12
36250,45.67,0.47,15,0,13,0.71
36500,46,1,15,0,12.5,0.87
36750,46,0.71,15,0,12,0.71
37000,45.5,0.5,15.25,0.43,13.75,1.3
37250,45.75,0.43,16.75,0.83,14,0.71
37500,45.5,0.5,16,0.71,13.25,0.83
37750,45.5,0.5,15.5,0.5,12.25,0.43
38000,45.5,0.5,15.33,0.47,12,0
38250,45.5,0.5,17,0,12,0.82
38500,46,0,18,0,9.67,0.47
38750,45.33,0.47,17.33,0.94,10,4.06
39000,46,0.89,18,0,12.25,0.43
39250,45.33,0.47,17.33,0.47,12.25,0.43
39500,45.5,0.5,17,1,13.75,1.3
