# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,44.33,0.47,15,0,17,0.71
250,44.25,0.83,14.75,0.43,15.5,0.5
500,44.4,0.8,15,0,15.25,0.43
750,43.67,0.47,15,0,16,0.71
1000,43.75,0.83,15,0,15.5,0.5
1250,43.5,0.5,15,0,15.75,0.83
1500,43.5,0.5,14.75,0.43,15,1.22
1750,43.5,0.5,15,0,16.25,0.43
2000,42.75,0.83,16.5,0.87,17.5,0.5
2250,39,2.12,14.5,2.18,15,2.12
2500,38,0.71,7.75,0.83,13,1.58
2750,39,0,8.5,1.12,12.25,0.43
3000,39.5,0.5,9.5,0.5,12,0
3250,39.25,0.43,9.5,0.5,13.33,1.25
3500,39.5,0.5,8.75,1.09,14.5,0.87
3750,39.25,0.43,12.25,0.43,14,1.58
4000,41,0.82,14.5,0.5,14.67,0.47
4250,44.33,0.47,14.25,0.43,15.67,0.47
4500,45,0,14.75,0.43,15.67,0.94
4750,45,0,15,0,15.75,0.83
5000,44.67,0.47,15.33,0.47,17.25,1.3
5250,44.5,0.5,15.75,0.43,18,0.71
5500,44.5,0.5,15.5,0.5,17.5,0.5
5750,43.75,0.43,15.25,0.43,17.25,0.83
6000,43.5,0.5,15.25,0.43,18,0
6250,43.25,0.83,15.25,0.43,17.5,0.87
6500,42.75,0.43,15.67,0.47,17.33,0.94
6750,42.75,0.43,16,0.89,17.6,0.49
7000,43.25,0.43,16.5,0.5,18.5,0.5
7250,43.25,0.83,16.25,0.83,17,0.71
7500,43.5,0.5,15,0,17.67,0.47
7750,43.25,0.83,15,0,18,0
8000,43.33,0.47,15,0,18.33,0.47
8250,43.25,0.83,16.25,0.43,18,0
8500,42.5,0.5,16,0.71,17.75,0.43
8750,43.25,0.83,16.75,0.83,17,0
9000,43.5,0.5,16.75,0.43,17.25,0.83
9250,43.33,0.47,17,0,17.25,0.83
9500,43.5,0.5,17,1,16.75,0.43
9750,43.67,0.47,17.33,0.47,18,0
10000,43.5,0.5,17,0.71,18.5,0.5
10250,43.5,0.5,16.75,0.43,18,0
