# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,44.5,0.5,5.33,4.19,15,1.22
250,44.5,0.5,3.33,1.7,15,1
500,44.5,0.5,3,1,16,0
750,44.5,0.5,4.33,0.94,14.67,0.47
1000,44.67,0.47,5.75,0.83,15.33,0.47
1250,44.5,0.5,8,2.74,16.75,1.09
1500,44.5,0.5,9.75,1.3,17.25,1.3
1750,44.75,0.43,11.25,1.3,16,1
2000,45,0,11,0.71,14,0.71
2250,45,0,7.75,1.3,13.25,1.3
2500,45,0,7.5,0.5,12,0.71
2750,45,0,8,0.82,12,0
3000,45,0,9,0,14.25,1.3
3250,45,0,4,1.41,15.25,0.43
3500,44.75,0.43,6.25,2.68,15,0.71
3750,44.75,0.43,2,0,13,0.82
4000,44.5,0.5,1.5,0.5,14,0
4250,44.5,0.5,5.25,0.83,13.75,1.3
4500,45,0,5,0.82,14.67,0.47
4750,44.75,0.43,9,0.82,15.25,0.43
5000,44.75,0.43,10,0.71,14.5,1.66
5250,44.67,0.47,9.5,0.5,16,0
5500,45,0,10.25,0.43,15,1.41
5750,44.75,0.43,8.67,1.25,15,0.71
6000,43.5,1.12,7.25,3.11,12,2.55
6250,41.75,0.43,16,1,12,2.12
6500,40.25,1.09,17,1.63,16.75,1.64
6750,38.75,0.83,19.25,1.3,17.25,1.64
7000,40.25,1.3,14.75,0.43,19.75,1.09
7250,42.67,0.47,13.67,0.94,19.5,0.5
7500,41.75,0.43,13.75,0.83,18.5,0.87
7750,42,0,12.25,0.43,17.75,0.43
8000,41.75,0.43,14.5,0.87,17,0.71
8250,37,1.73,15,0,18.25,0.83
8500,37.5,1.5,16.5,1.12,15.75,2.59
8750,41.25,0.83,18.5,0.5,13.75,2.28
9000,43.25,0.43,17.25,1.48,14,1.41
9250,42,0.71,14.5,2.29,9,4.12
9500,41.5,0.87,14.75,0.43,12.25,0.43
9750,43,0.71,12.5,0.5,12,0.71
10000,44.25,0.43,12.33,0.47,13.67,1.25
10250,44.5,0.5,13,0.71,16.25,0.43
10500,44.5,0.5,12,0,16.67,1.25
10750,44,0.63,12,0,15.75,1.09
11000,44,0.82,12.33,0.47,15.5,1.5
11250,45,0,12.5,0.87,18.25,0.43
11500,45.25,0.43,14.5,0.5,18.75,0.83
11750,45.5,0.5,15,0,18.5,0.5
12000,45,0,14.25,0.43,18.25,0.43
12250,45,0,14.25,0.43,18,0
12500,45,0,14.5,0.5,17.75,0.43
12750,45,0,15,0,17.5,0.5
13000,45,0,15,0,17.75,0.43
13250,45,0,15,0,17.75,0.43
13500,45,0,15.25,0.43,18.25,0.43
13750,44.5,0.87,16.25,0.83,13.25,3.03
14000,44,0.71,16.25,0.43,7.25,0.43
14250,43.75,0.43,15.67,0.47,8.33,1.7
