# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,39.5,0.5,4.33,1.25,12,0
250,39.5,0.5,7,0,12.33,0.47
500,39.5,0.5,6.33,2.49,11.75,0.43
750,39.67,0.47,8.75,1.3,12.67,0.47
1000,39.5,0.5,5,0.71,11.75,0.43
1250,39.5,0.5,7.5,1.66,11.5,0.5
1500,39.67,0.47,6.25,2.38,9,0
1750,39.33,0.47,6.33,0.47,9,1.87
2000,39.33,0.47,7.33,2.62,11,0.71
2250,39.5,0.5,11,1.22,11,1
2500,39.5,0.5,8,0.71,10,1.22
2750,39.5,0.5,9.25,0.43,7.75,0.43
3000,39.5,0.5,6.67,0.47,8.67,0.47
3250,39.33,0.47,5,1,9.33,0.47
3500,39.5,0.5,3.75,0.83,10.5,0.5
3750,40,1,2.33,0.47,10,0.82
4000,39.5,0.5,5,0,9.67,0.47
4250,40,0,5.75,0.43,10,0
4500,39.33,0.47,5,0,9.5,0.5
4750,39.5,0.5,5.25,0.43,9.5,0.5
5000,39.33,0.47,6,0,9.5,0.5
5250,39.5,0.5,6,0,8.75,0.43
5500,39.5,0.5,6.25,0.43,8.5,0.5
5750,39.75,0.43,6.25,0.43,8.25,0.43
6000,39.5,0.5,7.25,0.43,8.25,0.43
6250,39.5,0.5,8,0,8.5,0.5
6500,39.5,0.5,6.75,0.83,8.5,0.5
6750,39.5,0.5,6,0,8.75,0.43
7000,39.5,0.5,6.25,0.43,8.5,0.5
7250,39.5,0.5,6.75,0.43,8.5,0.5
7500,39.33,0.47,6.67,0.47,8.5,0.5
7750,39.75,0.43,7,0,8.5,0.5
8000,39.75,0.43,7,0,8.5,0.5
8250,39.67,0.47,8.33,0.47,8.5,0.5
8500,39.4,0.49,7.6,0.49,8.5,0.76
8750,39.5,0.5,5.75,0.83,11,1.22
9000,39.5,0.5,4,0,11.67,0.47
9250,39.5,0.5,4.75,0.43,12,0
9500,39.67,0.47,5,0,12,0
9750,39.5,0.5,5.25,0.83,11.5,0.5
10000,39.5,0.5,5.5,0.5,11.5,0.5
10250,39.67,0.47,5.25,0.83,11.33,0.47
10500,39.5,0.5,6.5,0.87,10,1
10750,39.33,0.47,4,0,10,0
11000,39.5,0.5,5.75,0.43,9.5,0.87
11250,39.5,0.5,3.75,0.83,9.5,1.12
11500,39.5,0.5,2.75,0.43,9.5,0.5
11750,39.5,0.5,2,0,9,0
12000,39.5,0.5,1.25,0.43,9,0
12250,39.67,0.47,2.75,0.83,10,0.82
12500,39.33,0.47,6.5,0.5,9.67,0.47
12750,39.5,0.5,7.75,0.43,9.25,0.43
13000,39.5,0.5,7.5,0.5,9.25,0.83
13250,39.5,0.5,6.25,0.43,9.75,0.43
13500,39.5,0.5,6.5,0.5,10.75,0.43
13750,39.67,0.47,5.5,0.5,11.67,0.47
14000,39.5,0.5,5.25,0.43,11,1
14250,39.67,0.47,5.5,0.5,11.67,0.47
14500,39.5,0.5,6,0,11.5,0.5
14750,39,0,6,0,11.25,0.43
15000,39.5,0.5,6.5,0.5,11,1
15250,40,0,6.67,0.47,11.5,0.5
15500,39.67,0.47,6.5,0.5,11,0.82
15750,39.5,0.5,8,0,10.75,0.83
16000,39.5,0.5,7.5,0.5,11,0.71
16250,39.5,0.5,7.25,0.43,11,0.71
16500,39.5,0.5,7,0,11.25,0.83
16750,39.5,0.5,6.25,0.43,11,1
17000,39.5,0.5,6,0,11.5,0.5
17250,39.5,0.5,6,0,10.75,0.43
17500,39.5,0.5,6,0,11.25,0.83
17750,39.75,0.43,6.75,0.43,11.25,0.83
18000,39.5,0.5,6.25,0.43,11.5,0.5
18250,39.5,0.5,6.25,0.43,11.5,0.5
18500,39.5,0.5,6,0,10.75,0.43
18750,39.5,0.5,5.67,0.47,11,0.82
19000,39.5,0.5,4,0.71,11.75,0.43
19250,39.67,0.47,3,0,12,0
19500,39.5,0.5,3.75,0.43,12,0
19750,39.75,0.43,5.5,0.5,11.25,0.83
20000,39.75,0.43,5.5,0.5,11.5,0.5
20250,39.8,0.4,5,0,11.6,0.49
20500,39.67,0.47,6,0.71,11.67,0.47
20750,39.5,0.5,6,0,11.25,0.83
21000,39.5,0.5,6,0,11,1
21250,39.5,0.5,6,0,11,0.71
21500,39.33,0.47,6.67,0.47,11,1
21750,39.5,0.5,6.5,0.5,11.75,0.43
22000,39.5,0.5,5.5,0.5,12.25,0.43
22250,39.5,0.5,3.5,0.5,12.25,0.43
22500,39.5,0.5,2,0,12.5,0.5
22750,39.5,0.5,1,0,12.25,0.43
23000,39.5,0.5,1,0,12,0
23250,39.5,0.5,0,0,12.5,0.5
23500,39.67,0.47,1.25,0.43,12,0
23750,39.5,0.5,2.5,0.5,12.25,0.43
24000,39.5,0.5,1.5,0.5,12.25,0.43
24250,39.5,0.5,2,0,12,0
24500,39.5,0.5,2.67,0.47,11.33,0.47
24750,39.5,0.5,3,0,11.75,0.43
25000,39.5,0.5,3.5,0.5,11.67,0.47
25250,39.5,0.5,4.75,0.43,11.25,0.83
25500,39.5,0.5,8,0,11.25,0.83
25750,39.33,0.47,7.67,0.47,11.75,0.43
26000,39.5,0.5,7.75,0.43,11.5,0.5
26250,39.33,0.47,7.33,0.47,11,0.71
26500,39.67,0.47,8.5,0.5,11.33,0.47
26750,39.5,0.5,8,0,10.75,0.83
27000,39.5,0.5,8.5,0.5,10.25,0.43
27250,39.5,0.5,8.67,0.47,10.33,0.47
27500,39.67,0.47,8.75,0.43,11.33,0.47
27750,39.67,0.47,9,0,10.67,0.47
28000,39.5,0.5,9,0,10.25,0.43
28250,39.5,0.5,9,0,10.75,0.83
28500,39.5,0.5,9,0,10.25,0.83
28750,39.5,0.5,9,0,10,1.22
29000,39.5,0.5,9.67,0.47,10.67,0.47
29250,39.5,0.5,10,0,10.75,1.3
29500,39.5,0.5,10,0.71,10.75,0.43
29750,39.5,0.5,9,0,10,1
30000,39.5,0.5,9,0,11,0.71
30250,39.5,0.5,9,0,11,0.71
30500,39.5,0.5,9,0,11,0.71
30750,39.5,0.5,9,0,11.5,0.5
31000,39.5,0.5,7.33,0.47,11.67,0.47
31250,39.5,0.5,6.25,0.83,11.75,0.43
31500,39.5,0.5,4.75,0.83,12,0
31750,39.5,0.5,6,0.71,12.25,0.43
32000,39.67,0.47,5.25,0.43,12,0
32250,39.5,0.5,5.5,0.5,12,0
32500,39.33,0.47,5.33,0.47,12,0
32750,40,0,5.33,0.47,12.5,0.5
33000,39.67,0.47,5.75,0.43,12.67,0.47
33250,39.5,0.5,6,0,12,0
33500,39.5,0.5,6.25,0.43,12.25,0.43
33750,39.5,0.5,6.25,0.43,12,0
34000,39.67,0.47,9,0,12,0
34250,39.67,0.47,9,0,12.67,0.47
34500,39.67,0.47,9,0,12.67,0.47
34750,39.5,0.5,9.75,0.43,12.5,0.5
35000,39.5,0.5,10.25,0.43,12.25,0.43
35250,39.5,0.5,10.33,0.47,12.33,0.47
35500,39.67,0.47,10.5,0.5,12.67,0.47
35750,39.25,0.43,10.5,0.5,12,0
36000,39.5,0.5,11,0,12,0
36250,39.67,0.47,10.75,0.83,12,0
36500,39.5,0.5,10.75,0.43,12,0
36750,39.5,0.5,10.5,0.5,12,0
37000,39,0,11,0,12,0
37250,39.5,0.5,11,0,12,0
37500,39.5,0.5,11,0,12,0
37750,39.67,0.47,10.75,0.43,11.67,0.47
38000,39.5,0.5,10.25,0.43,11.75,0.43
38250,39.5,0.5,10,0,11.75,0.43
38500,39.67,0.47,10,0,12,0
38750,39.5,0.5,10.33,0.47,11.33,0.47
39000,39.5,0.5,10.5,0.5,11.5,0.5
39250,39.5,0.5,10.25,0.83,11.5,0.5
39500,39.5,0.5,10.75,0.43,11.5,0.5
39750,40,0,10.5,0.5,11.5,0.5
40000,39.5,0.5,11,0,11.67,0.47
40250,39.5,0.5,10.75,0.43,11.5,0.5
40500,39.67,0.47,10.25,0.43,11.67,0.47
40750,39.5,0.5,9.5,1.12,13.5,1.5
41000,39.5,0.5,7.25,0.43,13.25,1.3
41250,39.5,0.5,6,0,13,0.71
41500,39.5,0.5,6.33,0.47,12.33,0.47
41750,39.5,0.5,6.25,0.43,12.5,0.5
42000,39.5,0.5,6.25,0.43,12.5,0.5
42250,39.67,0.47,6.75,0.43,12,0
42500,39.67,0.47,7.5,0.5,12,0
42750,39.5,0.5,8.5,0.5,11.75,0.43
43000,39.33,0.47,8,0,10.25,0.43
43250,39.5,0.5,7.25,0.43,11,0.71
43500,39.5,0.5,7.5,0.5,11.75,0.43
43750,39.6,0.49,8.2,0.4,11,1
44000,39.33,0.47,8.67,0.47,10.5,0.5
44250,39.5,0.5,9,0,9.67,0.47
44500,39.5,0.5,9,0,10.33,0.94
44750,39.67,0.47,9.25,0.43,10.33,1.25
45000,39.5,0.5,9.25,0.43,10.5,0.5
45250,39.5,0.5,10,0,9.75,0.43
45500,39.5,0.5,10.75,0.43,9.5,0.5
45750,39.5,0.5,11,0,9.75,0.83
46000,39.5,0.5,11.5,0.5,9.25,0.43
46250,39.5,0.5,11.5,0.5,9.25,0.43
46500,39.5,0.5,12,0,9.33,0.47
46750,39.5,0.5,11.67,0.47,9.33,0.47
47000,39.67,0.47,12,0,9.67,0.47
47250,39.5,0.5,12,0,9.5,0.5
47500,39.33,0.47,10.33,0.94,9.5,0.5
47750,39.5,0.5,9.25,0.43,11.75,1.09
48000,39.5,0.5,11,0,11.67,0.47
48250,39.75,0.43,8.6,0.49,11.8,0.4
48500,39.5,0.5,9,0,12,0.71
48750,39.5,0.5,5,1.41,12,0
49000,39.5,0.5,7.67,1.89,12,0
49250,39.67,0.47,7.75,0.83,12,0
49500,39.67,0.47,9.25,0.43,11.67,0.47
49750,39.5,0.5,9,0,12.5,0.5
50000,39.5,0.5,7.5,0.5,12.25,0.43
50250,39.5,0.5,6.25,0.43,12,0
50500,39.67,0.47,6.75,0.83,12.33,0.47
50750,39.5,0.5,8,0.71,12,0
51000,39.5,0.5,5.75,1.48,11.5,0.87
51250,39.67,0.47,6.5,2.69,11.67,0.47
51500,39.33,0.47,5,3.27,11.5,0.87
51750,39.67,0.47,10,0.71,12.67,0.94
52000,39.25,0.43,7.5,1.12,13.5,1.12
52250,39.33,0.47,4.25,1.3,12.67,0.47
52500,39.33,0.47,6,0.71,12.33,0.47
52750,39.67,0.47,4.5,1.66,13.67,1.25
53000,39.67,0.47,1.33,0.47,13.67,1.25
53250,39.67,0.47,1,0,13.67,0.47
53500,39.67,0.47,1,0,13.5,0.5
53750,39.5,0.5,1,0,13.75,0.83
54000,39.5,0.5,1,0,13.25,0.83
54250,39.67,0.47,1.5,0.5,13.67,0.47
54500,39.5,0.5,1.33,0.47,13.5,0.5
54750,39.33,0.47,2,0,13,1
55000,39.5,0.5,1.25,0.43,13.75,0.83
55250,39.5,0.5,1.5,0.5,13.75,0.83
55500,39.25,0.43,1.5,0.5,13.75,0.83
55750,39.67,0.47,2,0,14,0.82
56000,39.5,0.5,3,0,13.5,1.12
56250,39.5,0.5,3.67,0.47,12.33,0.47
56500,39.5,0.5,3.5,0.5,12.75,0.83
56750,39.33,0.47,3,0,12.33,0.47
57000,39.5,0.5,4,0,12.5,0.5
57250,39.5,0.5,4.25,0.43,12.25,0.43
57500,39.5,0.5,3,0,12.5,0.5
57750,39,0,4.33,0.47,12.5,0.5
58000,39.67,0.47,3.33,0.47,12.67,0.47
58250,39.5,0.5,3.25,0.43,12.75,0.43
58500,39.5,0.5,3.25,0.43,12.5,0.5
58750,39.5,0.5,5.75,0.43,12.25,0.43
59000,39.5,0.5,5,0,12.5,0.5
59250,40,0,5,0,13,0
59500,39.5,0.5,5,0,12.33,0.47
59750,39.67,0.47,5.75,0.43,12.33,0.47
60000,39.67,0.47,5.25,0.43,12.67,0.47
60250,39.67,0.47,4.75,0.43,12.33,0.47
60500,39.25,0.43,6.25,1.09,12,0
60750,39.25,0.43,8.75,0.43,12,0
61000,39.25,0.43,9,0,11.75,0.43
61250,39.5,0.5,8.33,0.47,12,0
61500,39.5,0.5,8,0,12,0
61750,39,0,6.5,1.12,12.75,1.3
62000,39.5,0.5,7.75,1.3,13.5,1.12
62250,39.25,0.43,11.25,0.43,11.75,0.43
62500,39.67,0.47,11.33,0.47,11,1
62750,39.33,0.47,12,0,11.67,0.47
63000,39.5,0.5,11.5,0.5,12,0
63250,39.5,0.5,9.75,0.43,12.25,0.43
63500,39.33,0.47,9,0,12.5,0.5
63750,39.25,0.43,9.33,0.47,12,0
64000,39.25,0.43,10,0,12,0
