# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,48,0,9,0,9.25,0.43
250,48,0,9,0,9.5,0.5
500,48,0,10,0.71,10,0.71
750,48,0,9.5,0.5,9.5,0.5
1000,48,0,10,0,10,1
1250,48,0,9.75,0.43,9.75,0.83
1500,48,0,9.25,0.43,10,0.71
1750,48,0,9.25,0.43,9.5,0.5
2000,48,0,9,0,9.5,0.5
2250,48,0,9,0,10,0.71
2500,48,0,9,0,9.75,0.43
2750,48,0,9,0,9.67,0.47
3000,48,0,8.5,0.5,9.25,0.43
3250,48,0,8.5,0.5,9.67,0.47
3500,48.25,0.43,9,0,9.25,0.43
3750,48,0,8.33,0.47,9.75,0.43
4000,48,0,9,0,9,0
4250,48,0,9,0,8.75,0.43
4500,48,0,8.75,0.43,9,0
4750,48,0,9,0,9.25,0.43
5000,48,0,9,0,9.5,0.87
5250,48,0,8.75,0.43,9.25,0.43
5500,48,0,9,0,9.25,0.43
5750,48,0,9,0,9,0
6000,48,0,9,0,9,0
6250,48,0,9,0,9.33,0.47
6500,48,0,8.25,0.43,9.25,0.43
6750,48,0,8.25,0.43,9.2,0.4
7000,48,0,8.75,0.43,9.33,0.47
7250,48,0,9,0,9.75,0.83
7500,48,0,9,0,9,0
7750,48,0,9,0,9.5,0.5
8000,48,0,9,0,9.75,0.83
8250,48,0,8.25,0.43,9.75,0.83
8500,48,0,8.25,0.43,9.25,0.43
8750,48,0,7.75,0.43,9,0
9000,48,0,8.75,0.43,9.5,0.87
9250,48,0,8,0,9.33,0.47
9500,48,0,8,0,9.25,0.43
9750,48,0,7,0,9.5,0.5
10000,48,0,7,1.87,10,1
10250,48,0,3.67,2.49,8.75,0.43
10500,48,0,4.33,0.94,9,0
10750,48,0,5.25,0.43,9,0
11000,48,0,4.75,0.43,8.5,0.5
11250,48,0,2.5,0.5,8.5,0.5
11500,48,0,3,0.82,8.33,0.47
11750,48,0,2.5,1.12,8.67,0.47
12000,48,0,4.5,2.06,7.4,0.49
12250,48,0,9,0,7,0.82
12500,48.25,0.43,8.75,0.43,6.5,0.5
12750,48,0,7.67,0.47,6.25,1.09
13000,48,0,9,0,7,0.71
13250,48,0,9,0,7.25,0.83
13500,48,0,7.25,1.3,8,0.82
13750,48,0,6,0,8.25,0.83
14000,48,0,8.25,0.83,9,0
14250,48,0,7,1.22,7.25,0.83
14500,48,0,6,0,6.25,0.43
14750,48,0,6,0,6.75,0.83
15000,48,0,5.75,0.43,6.75,0.83
15250,48,0,5,0,6.33,0.47
15500,48,0,6.25,0.43,6.67,0.94
15750,48,0,6.25,0.43,6.67,0.47
16000,48,0,6,0,6.33,0.47
16250,48,0,5.5,0.5,6.25,0.43
16500,48,0,6.33,0.47,4.75,0.83
16750,48,0,1,0,3.5,2.5
17000,48,0,5,2.16,7.5,0.5
17250,48,0,10.75,1.64,4.5,1.12
17500,48,0,9,2,3,2.16
17750,48,0,6.5,3.04,5.33,3.09
18000,48,0,8.75,2.17,8,0.82
18250,48,0,7,2.12,6,0
18500,48,0,6.5,1.5,0,0
18750,48,0,9.33,0.47,1,0
19000,48,0,9,0,5,0
19250,48,0,9,0,0,0
19500,48,0,6.75,2.77,4,0
19750,48,0,5,1,5,0
20000,48,0,7.25,1.3,3.75,0.83
20250,48,0,3.75,3.11,5,1.58
20500,48,0,8.75,0.43,5.75,0.43
20750,48,0,9.67,0.94,6.33,0.94
21000,48,0,11.75,0.43,8.67,0.47
21250,48,0,12,0,8.75,0.43
21500,48,0,7.5,0.87,6.75,2.28
21750,48,0,5.67,0.47,8.75,0.43
22000,48,0,4.75,1.09,8.25,0.83
22250,48,0,0,0,9.75,1.3
22500,48,0,2,0,10.5,1.12
22750,48,0,1,0,9.75,0.83
23000,48,0,0,0,7.5,0.87
23250,48,0,1,0,8,0.71
23500,48,0,0,0,8.67,0.47
23750,48,0,0,0,8.75,0.43
24000,48,0,5,1.41,11.33,0.47
24250,48.33,0.47,6,0,11.75,0.43
24500,48,0,5.75,0.43,10.75,0.83
24750,48,0,7.25,0.43,10,1
25000,48,0,7.75,0.43,10.25,1.3
25250,48,0,8.5,0.5,10,1
25500,48,0,7.75,0.43,10.5,0.5
25750,48,0,7.75,0.43,10.25,0.83
26000,48,0,8,0,10.33,0.47
26250,48,0,8,0,10.5,0.5
26500,48,0,7.5,0.5,10,1
26750,48,0,7.67,0.47,9.67,0.94
27000,48,0,6,0,10,1
27250,48,0,2.67,1.25,9,0
27500,48,0,2.75,0.43,9,0
27750,48,0,2.75,0.43,10.33,1.25
28000,48,0,4.33,0.47,10,0.71
28250,48,0,5,0,10.75,0.83
28500,48,0,5.25,0.43,10.5,0.5
28750,48,0,5.75,0.43,11.25,0.83
29000,48,0,5.5,0.5,11,1
29250,48,0,6,0,11.25,0.83
29500,48,0,6,0,10,0.82
29750,48,0,6.33,0.47,10,0.82
30000,48,0,7.5,0.5,9.25,0.43
30250,48,0,8,0,9.33,0.47
30500,48,0,8,0,9,0
30750,48,0,8,0,9.33,0.47
31000,48,0,8.75,0.43,9.25,0.43
31250,48,0,10.33,0.47,9.5,0.5
31500,48,0,10,0.71,9,0
31750,48,0,7.5,0.87,9,0
32000,48,0,8.5,0.87,8.5,0.87
32250,48,0,10,0,9.75,0.83
32500,48,0,9.33,0.47,9.67,0.94
32750,48,0,9.5,1.8,7.75,1.92
33000,48,0,9.8,2.23,1.75,0.83
33250,48,0,4.67,2.62,6.33,2.49
33500,48,0,13,2.24,6.67,1.7
33750,48,0,21.5,0.5,11.25,1.3
34000,48,0,23,0.82,12,1.87
34250,47.75,0.43,22,1,10,2.92
34500,48,0,19.25,1.92,13,1
34750,48,0,15.25,2.17,14,2.92
35000,44.75,2.17,21.5,2.06,20.75,3.49
35250,34,4.85,14.75,0.43,22.25,1.3
35500,36,2.55,19,1.63,20,2.16
35750,40.67,0.94,16,0.71,17,4.97
36000,43.5,1.5,14.25,1.3,4,3.56
36250,44.67,0.47,17,0.82,14.5,3.57
36500,43,1.58,18.33,2.49,19.67,1.25
36750,46.33,3.68,20.67,1.25,17.75,1.09
37000,51,0,10.25,5.72,15.25,0.43
37250,46,3.61,13,2.12,14.5,1.12
37500,39.75,0.83,3.33,2.62,13.75,1.3
37750,41,1.22,0,0,12.67,0.47
38000,43,1.41,5.5,0.5,14,2.83
38250,42.5,0.87,2,0,20.25,1.48
38500,42,0,3.67,0.47,14.75,1.48
38750,43.33,0.47,6.67,1.7,13.67,0.94
39000,43.67,0.47,12,0,11,1
