# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,27,0,24,0,19,1
250,27,0,24,0,19.75,0.83
500,27,0,23.5,0.5,20,1.22
750,27,0,24,0,14.75,1.48
1000,27,0,23.75,0.43,14.5,1.5
1250,27,0,23.33,0.47,17.33,2.05
1500,27,0,22,0,18.75,0.83
1750,27,0,21.25,0.43,17.75,1.79
2000,27,0,21,0,19.33,0.94
2250,27,0,18.5,0.5,19.25,0.83
2500,27,0,15.25,3.9,19.33,1.25
2750,27,0,12.75,1.3,18.5,0.87
3000,27,0,19,2.12,17.67,4.03
3250,27,0,21,0,12.5,1.66
3500,27,0,18.33,0.47,13.25,1.3
3750,27,0,18.2,0.4,14,0.71
4000,27,0,20,1.41,13.5,1.5
4250,26.5,0.5,21.75,0.43,15.25,1.48
4500,27,0,22,0.71,15.75,0.83
4750,27,0,22.5,0.5,15.75,0.83
5000,27,0,22.5,0.87,15.25,0.43
5250,27,0,22.75,0.43,15,0.71
5500,27,0,21,0,16.33,1.25
5750,27.25,0.43,18,2.16,17,0.82
6000,27.25,0.43,16.25,1.3,16.25,1.09
6250,27.33,0.47,10.67,2.36,17.67,0.47
6500,27.25,0.43,7.5,3.91,16.75,0.83
6750,27,0,13.67,2.05,18.25,0.43
7000,27,0,17.25,5.76,15.5,2.87
7250,27,0,18.25,4.26,14,2.35
7500,27,0,18.67,0.94,14.25,1.79
7750,27,0,16.25,3.03,15.75,1.3
8000,27,0,14.75,1.79,13,1.22
8250,27,0,9.25,3.27,14,1.58
8500,27.25,0.43,12.67,0.94,17.33,1.25
8750,29.33,0.94,14.75,0.43,17,0.82
9000,30,0,17.25,0.43,16.5,0.5
9250,30,0,17.5,0.5,16.25,0.83
9500,30,0,17,0.82,16.5,1.12
9750,30,0,18.5,0.5,17.5,0.5
10000,30,0,18.5,0.87,17.25,0.43
10250,30,0,20,0,15.33,0.47
10500,30,0,19.75,0.43,17.5,0.5
10750,30,0,18.5,0.5,15.75,0.83
11000,30,0,19.25,0.43,16,1.41
11250,30,0,20.75,0.43,16.5,1.12
11500,29.75,0.43,21.25,0.43,15.25,0.43
11750,29.33,0.47,20.67,0.47,15,1.22
12000,29.33,0.47,21.25,0.43,16,0.82
12250,29.75,0.43,20.75,0.83,16,0.71
12500,29.67,0.47,20.5,0.5,15.67,0.94
12750,30,0,18.67,0.47,16,0.82
13000,30,0,18.75,0.43,15.67,0.47
13250,30,0,17,2.12,16.33,1.25
