# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,28,0,0,0,17.25,0.83
250,29,0,0,0,17.33,0.94
500,28.67,0.47,0,0,17,0.82
750,29,0,3,2,17.67,0.47
1000,29,0,3.33,0.47,18,1
1250,29,0,6.25,2.38,16.75,1.09
1500,30,0,9,1.63,18.5,0.87
1750,30,0,11.67,0.47,17.75,0.83
2000,30,0,11,0.71,19,1.41
2250,31.25,0.83,11.25,0.43,17.25,0.83
2500,30,0,11,0.82,17.5,0.87
2750,29.5,0.87,10.75,0.43,17.75,0.43
3000,28,0,12,0,18.25,0.43
3250,27.67,0.47,12,0,18.67,0.47
3500,27,0,12,0,18.67,0.94
3750,27,0,11.75,0.43,18.67,0.47
4000,27,0,12,0,18.5,0.5
4250,27,0,12,0,18.5,0.5
4500,27,0,11.5,0.5,18,0
4750,27,0,10,0,18.5,0.5
5000,27,0,9.5,0.5,18,0
5250,27,0,8.5,0.5,18.5,0.5
5500,27,0,9,0,19,1
5750,27.33,0.47,9,0,19.33,0.94
6000,27.25,0.43,9,0,19.25,0.83
6250,27.25,0.43,9.5,0.5,19.5,1.12
6500,27,0,11,0.71,20.75,0.43
6750,27,0,9.25,0.43,21,0
7000,27,0,8,0.71,20.5,0.5
7250,27,0,7,0,20.5,0.5
7500,27,0,6.5,0.5,20.67,0.47
7750,27,0,8,0,20,0.82
8000,27.25,0.43,6,0,20.5,0.5
8250,27,0,6,0,20,0.82
8500,27,0,8.5,0.87,19.33,0.94
8750,27,0,9,0,19.5,1.12
9000,27,0,9.75,0.83,20.5,0.5
9250,26.75,0.43,8.75,0.43,19.5,1.12
9500,26.75,0.43,5.5,1.8,20,1
9750,27,0,2,1,20.5,0.5
10000,27,0,0,0,19.25,0.43
10250,27,0,0,0,18.25,0.43
10500,27,0,0,0,17.67,0.47
10750,27,0,0,0,17.5,0.5
11000,27,0,0,0,17.75,0.43
11250,27,0,0,0,18.33,0.47
11500,27.25,0.43,0,0,18.33,0.47
11750,27,0,0,0,18.67,0.47
12000,27,0,1,0,18,0
12250,26.75,0.43,0,0,17.75,0.43
12500,26.4,0.8,0,0,17.6,0.49
12750,27,0,1,0,17.5,0.5
13000,27.5,0.5,1,0,16.5,1.12
13250,27.5,0.5,2,0,17.33,0.94
13500,27,0,0,0,17.5,0.5
13750,27,0,0,0,18.5,0.5
14000,27.75,0.43,0,0,18.5,0.5
14250,27.25,0.43,0,0,18,0
14500,27,0,0,0,18,0
14750,27,0,0,0,17.5,0.5
15000,27,0,0,0,17.5,0.5
15250,27,0,0,0,17.5,0.5
15500,27.25,0.43,0,0,18,0
15750,27,0,1,0,17.67,0.47
16000,26.67,0.47,3,0,18.5,0.87
16250,26,0.71,2.8,1.47,18.6,0.49
16500,25.25,0.43,2.5,0.5,18.75,0.83
16750,25.25,0.43,2.67,0.47,19,0.82
17000,26,0,1.5,0.5,19,0.82
17250,26,0,1,0,19.25,0.83
17500,25.75,0.43,1.75,0.43,18.5,0.5
17750,25.5,0.5,1,0,18.5,0.5
18000,25.33,0.47,0,0,18.67,0.47
18250,25.67,0.47,0,0,18.5,0.5
18500,26,0,0,0,18.5,0.5
18750,25.75,0.43,0,0,18.5,0.5
19000,26.25,0.43,0,0,18,0
19250,26.5,0.5,1,0,18.25,0.43
19500,26.75,0.43,1.67,0.47,18.5,0.87
19750,27.5,0.5,8.67,1.7,13.33,1.25
20000,27,0,8.67,1.89,13,1.41
20250,27,0,3.75,1.09,17,1
20500,27,0,1.67,0.47,17.5,0.5
20750,27,0,0,0,17.25,0.83
21000,27,0,0,0,17.25,0.83
21250,27,0,0,0,17.25,0.83
21500,27,0,1,0,17.5,0.5
21750,27,0,0,0,17.25,0.83
22000,27,0,0,0,16.67,0.94
22250,27,0,0,0,17,1
22500,27,0,0,0,17.33,0.94
22750,27,0,3,1,16.75,0.83
23000,28.75,1.3,7.33,3.3,16.5,1.12
23250,32.2,0.4,11.25,0.83,17,0.89
23500,35,1.41,15.5,2.6,17,0.82
23750,35,1.41,18,0,15.75,0.83
