# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,43.67,0.47,24.75,0.43,30,0
250,43.33,0.47,25.33,0.47,30,0
500,42.75,0.83,25.25,0.83,30.5,0.5
750,41.75,0.43,20.5,3.35,30.75,0.83
1000,42.5,0.5,20.75,4.55,31.75,0.43
1250,43.5,0.5,24,0,32,0
1500,42.75,0.43,22.67,1.25,32,0
1750,43.67,0.47,13,4.64,30,0
2000,43.5,0.5,20,1.22,30,0
2250,43.67,0.47,15.67,0.47,31.25,1.09
2500,43.75,0.43,19,2,32.75,0.43
2750,44,0.71,15.75,2.59,32.5,0.5
3000,44,0.71,13.33,0.94,33,0
3250,43.67,0.47,12,0.82,33,0
3500,43.5,0.5,8.25,3.27,32.5,0.5
3750,43.5,0.5,7,0.82,32.67,0.47
4000,43.67,0.47,11.25,1.92,32,0
4250,43.5,0.5,15.5,5.5,32.25,0.43
4500,43.33,0.47,18.67,2.87,32.25,0.43
4750,43.5,0.5,19.75,2.86,33.5,1.5
5000,44.25,0.83,22.75,0.83,33,0
5250,43.75,0.43,17.25,4.15,32.5,0.5
5500,43.5,0.5,14.75,0.43,32,0
5750,43.5,0.5,15,1.41,32.25,0.43
6000,43.5,0.5,14.75,1.09,32.5,0.5
6250,43.5,0.5,20.5,3.57,33.5,1.5
6500,43.75,0.43,24,0,33,0
6750,43.67,0.47,24,0,33,0
7000,43.5,0.5,24,0,33,0
7250,43.75,0.43,23.75,0.43,33,0
7500,43.33,0.47,24,0,33,0
7750,43.33,0.47,22.33,0.47,33,0
8000,43.5,0.5,23,1.73,32.5,0.5
8250,43.5,0.5,19.5,2.6,32.25,0.43
8500,43.5,0.5,18,1.22,32.25,0.43
8750,43.5,0.5,20.25,0.83,33,0
9000,43.5,0.5,20.25,0.43,33,0
9250,43.25,0.83,20,0.71,32,0
9500,43.5,0.5,24,0,33,0
9750,43,0.71,23.25,0.43,33,0
10000,43.25,0.83,23,0.82,33,0
10250,43.33,0.94,23.5,0.5,33,0
10500,43.25,0.83,21.25,0.43,33,0
10750,43.67,0.47,22.5,0.5,33,0
11000,43.5,0.5,24,0,33.75,1.3
11250,43.33,0.47,18,0,33,0
11500,43,0.82,18,0,33,0
11750,43,0.71,18.25,0.43,33,0
12000,43.5,0.5,18.5,1.12,32.75,0.43
12250,43.5,0.5,20.5,2.69,32.75,0.43
12500,43.25,0.83,21.5,0.5,32.5,0.5
12750,43.25,0.83,21.33,0.47,33,0
13000,43.5,0.5,22.5,0.87,33,0
13250,43.33,0.47,24,0,34,1.41
13500,43,0.82,18.33,0.47,34.5,1.5
13750,43.33,0.47,22,2.83,33,0
14000,43.5,0.5,18.25,0.43,33,0
14250,43.25,0.83,19.75,0.43,33,0
14500,43.5,0.5,23.5,0.5,33,0
14750,43.25,0.83,22.75,0.43,33,0
15000,43.5,0.5,23.75,0.43,33,0
15250,43.5,0.5,21.75,0.43,33,0
15500,43.5,0.5,21.25,0.83,32.5,0.87
15750,43.5,0.5,24,0,33,0
16000,43.5,0.5,20.33,2.62,32.33,0.47
16250,43.5,0.5,18,0,32.5,0.5
16500,43.5,0.5,17.5,1.12,31.75,0.43
