# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,41.25,1.3,24,0,32.33,0.94
250,41,1,22.5,1.12,33.5,0.87
500,44.25,0.83,21.75,0.83,31.5,1.5
750,45,0,20,1.22,30,0
1000,45.25,0.43,15.25,2.86,30.5,0.5
1250,45.33,0.47,11.5,0.5,30,0
1500,46.75,0.43,13,0.82,30,0
1750,46.33,0.47,12.33,0.47,30,0
2000,45.5,0.5,12.33,0.47,29.67,0.47
2250,45,0,14.5,1.12,30,0
2500,45,0,18,0.71,27.25,1.79
2750,45,0,16.33,1.25,26,0.71
3000,45,0,17.75,0.43,25,1.22
3250,45,0,15.75,1.92,25.75,1.3
3500,45,0,13.25,0.43,27,0
3750,45,0,14.25,0.43,27,0
4000,45,0,17,1.58,26.25,0.83
4250,45,0,18.75,1.09,25.25,0.83
4500,45,0,15.5,0.5,23.5,0.5
4750,45,0,16.5,0.5,24.5,0.87
5000,44.5,0.5,16,1.22,21.75,0.43
5250,45,0,18.75,0.83,21.5,0.5
5500,44.5,0.5,20.75,0.43,21.25,0.43
5750,44.5,0.5,18.5,0.87,21,0
6000,44.5,0.5,20.75,0.43,21.5,0.87
6250,44.5,0.5,21,0,23.25,0.43
6500,45,0,20.75,0.43,23.25,0.83
6750,45,0,22,0.71,24,0
7000,45,0,23,0.82,23.67,0.47
7250,45,0,19.5,3.35,23.5,3.04
7500,45,0,15.5,2.5,27.75,0.43
7750,45,0,19,0.71,24,0
8000,45,0,19,2.12,23.67,0.47
8250,45,0,21.75,0.43,24.33,0.47
8500,45,0,19,2,24.5,0.5
8750,45,0,18.75,0.43,28.25,0.83
9000,45,0,17.5,1.66,26.75,1.79
9250,45,0,7.75,4.32,25.75,1.79
9500,45,0,9.33,2.62,28.25,0.83
9750,45,0,18.5,0.87,25.75,1.09
10000,45,0,18.75,0.43,25.25,1.3
10250,45,0,20,0.82,21.33,0.47
10500,45,0,20.67,0.47,22,1
10750,45,0,20,0.71,23.5,0.87
11000,45,0,18.33,0.47,25,0.82
11250,45,0,19.2,0.4,25,1.1
11500,45,0,19.67,0.94,23.33,0.47
11750,45,0,21,0,23.75,0.43
12000,45,0,19.5,1.12,24.33,0.47
12250,45,0,14.33,1.25,24.5,0.5
12500,45,0,13,0.71,22,1.22
12750,45,0,15.25,0.83,19.5,0.87
13000,45,0,17.75,0.43,22,0.71
13250,45,0,17.75,0.43,23.5,0.87
13500,45,0,18.25,0.43,22.75,0.43
13750,45,0,19.5,0.5,21,2.24
14000,45,0,20.5,0.5,23.75,0.43
14250,45,0,20,0,24,0
14500,45,0,19.25,1.3,23.75,0.43
14750,45,0,20,1,23.67,0.47
15000,45,0,20.75,0.43,24,0
15250,45,0,20,1.22,23.75,0.43
15500,45,0,16,2.16,22.75,1.3
15750,45,0,14.5,0.5,21.25,0.43
16000,45.25,0.43,16,2.12,22,1.22
16250,45.25,0.43,17.5,1.66,23.75,0.43
16500,45,0,15,0.71,23.5,1.5
16750,45.25,0.43,15,0.71,23.75,0.43
17000,45,0,13.33,1.89,23.67,0.47
17250,45,0,15.5,1.66,25.5,1.12
17500,45,0,15,0.71,24.25,0.43
