# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,42,0.71,21.25,0.43,30,0
250,41.5,0.5,20.25,1.48,31.25,1.09
500,41.5,0.5,14.25,1.92,33,0
750,40.75,0.83,15.75,0.43,33,0
1000,40,0.71,20,2.74,32.75,0.43
1250,41.25,0.83,24.25,0.43,31.5,0.87
1500,42.25,0.43,23.75,0.43,35.25,1.3
1750,43.5,0.87,21,0,36,0
2000,42.75,0.83,21.25,0.43,36,0
2250,43.25,0.43,23.75,0.43,36,0
2500,43.25,0.83,24.5,0.5,36,0
2750,43.75,0.43,24.25,0.43,36,0
3000,44.33,0.47,24,0,36,0
3250,44.5,0.5,24,0,36,0
3500,44.75,0.43,24,0,36,0
3750,45,0,24,0,36.25,0.43
4000,45,0,23.75,0.43,36,0
4250,45,0,23.25,1.3,36,0
4500,45,0,24,0,36.5,0.5
4750,45,0,21.5,1.5,37,1
5000,45,0,19.5,1.12,37.5,1.5
5250,45,0,21,0,37,1
5500,45,0,22.75,0.83,36.5,0.5
5750,45,0,24,0,36.25,0.43
6000,45,0,23.25,0.83,36.75,0.83
6250,45,0,23.75,0.43,37,1
6500,45,0,23.5,0.5,37,1
6750,45,0,23.67,0.47,36,0
7000,45,0,24,0,36.33,0.47
7250,45,0,24,0,36.25,0.43
7500,45,0,24.5,0.5,35.25,1.3
7750,45,0,24.75,0.83,35.25,1.3
8000,44.5,0.5,24,0,35.25,1.3
8250,44.5,0.5,24,0,36,0
8500,44.5,0.5,24,0,36,0
8750,44.25,0.83,24,0,36,0
9000,44.5,0.5,24,0,36,0
9250,44.5,0.5,24,0,36,0
9500,44.5,0.5,24,0,36,0
9750,44,0.71,24,0,36,0
10000,44.33,0.47,24,0,36,0
10250,43.75,0.43,24,0,36,0
10500,44.5,0.5,24,0,36,0
10750,44.33,0.47,24,0,36,0
11000,44.5,0.5,24,0,36,0
11250,44.5,0.5,24,0,36,0
11500,44,0.71,24,0,36,0
11750,43.75,0.43,24.25,0.43,35.5,1.5
12000,44.75,0.43,23.75,0.43,36,0
12250,45,0,24,0,36,0
12500,45,0,24,0,36,0
12750,44.5,0.5,23.75,0.43,36,0
13000,44.67,0.47,24,0,34,1.41
13250,44.5,0.5,24,0,36,0
13500,44.33,0.47,23.67,0.47,36,0
13750,44.5,0.5,24,0,35.25,1.3
14000,44.5,0.5,23.75,0.43,36,0
14250,44.5,0.5,24,0,36,0
14500,44,0.71,23,1.22,36.5,0.5
14750,44.25,0.43,22,1,36.5,0.5
15000,44.5,0.5,23,1.22,36.25,0.43
15250,44.5,0.5,24,0,37,1.22
15500,44.5,0.5,24,0,37.25,0.83
15750,44.5,0.5,24,0,36.75,0.83
16000,44.5,0.5,21.75,1.3,36.75,0.83
16250,44.5,0.5,23,1.22,37.25,1.3
16500,44.75,0.43,25,0,36.67,0.94
16750,45,0,24,0,36.67,0.94
17000,45,0,24,0,37,1
17250,44.67,0.47,22.25,1.09,37.33,0.94
17500,44.5,0.5,20.75,0.43,37,1
17750,44.33,0.47,21,0,37,1
18000,44.5,0.5,20.75,0.43,36.5,0.5
18250,44.5,0.5,21,0,36.5,0.5
18500,44.5,0.5,21.75,0.83,36.75,0.83
18750,44.5,0.5,22.75,1.64,36.75,1.3
19000,44.5,0.5,21.75,0.43,36.5,0.5
19250,44.5,0.5,21,0,36,0
19500,44.5,0.5,20.75,1.09,36,0
19750,44,1,23,0.71,36,0
20000,42.75,0.83,24,0,36,0
20250,41.5,0.5,23,1,36,0
20500,42,0,24,0,36,0
20750,42,0,23.75,0.43,36,0
21000,42,0,24,0,36.5,0.5
21250,42.25,0.43,24.25,0.43,36.5,0.5
21500,42.33,0.47,24,0,36.67,0.47
21750,42.33,0.47,24,0,36.67,0.47
22000,42,0,23.25,1.3,37,1
22250,42.33,0.47,23.33,0.94,36.5,0.5
22500,42,0,23.33,0.47,36.5,0.5
22750,42,0,23,1.22,36.5,0.5
23000,42.25,0.43,22.5,0.5,36.25,0.43
23250,42,0,23.25,0.43,36.5,0.5
23500,42,0,23.5,0.5,36,0
23750,42,0,24,0,36.25,0.43
24000,42,0,24,0,36.25,0.43
24250,42,0,24,0,36.5,0.5
24500,42,0,24,0,36.5,0.5
24750,42,0,24,0,36.25,0.43
25000,42,0,24.67,0.94,36.33,0.47
25250,42,0,24.5,0.87,36.5,0.5
25500,42,0,24.25,0.43,36.5,0.5
25750,42,0,24,0,36.25,0.43
26000,42,0,24,0,36.33,0.47
26250,42,0,24,0,36,0
26500,43.33,0.94,24,0,36,0
26750,43.67,0.47,24,0,36,0
27000,44.25,0.43,24,0,36,0
27250,44.5,0.5,24,0,36,0
27500,45,0,22.5,0.5,36,0
27750,43.75,1.09,22.5,0.5,36,0
28000,43,0.71,20,0.71,36,0
28250,40.5,1.12,20.67,0.47,35.67,0.47
28500,38.75,0.43,23.4,0.49,33,0
28750,41.5,1.5,22,0.82,35,1.41
29000,43.5,0.5,22.25,0.43,36.5,0.5
29250,44.33,0.47,21.25,0.43,36.67,0.47
29500,44.75,0.43,22.25,0.83,36,0
29750,42.5,0.5,19.25,0.83,36.25,0.43
30000,43.67,0.47,21.33,0.47,36.75,0.83
30250,45,0,22,1.41,37.75,1.3
30500,45.33,0.47,24,0,38,1
30750,45.75,0.43,26,0.71,37.5,1.5
31000,45.25,0.43,26.5,0.5,37.5,1.5
31250,45,0,25.33,1.25,37.33,1.25
31500,45.5,0.5,24.25,0.43,37.5,1.5
31750,45,0,24.75,0.83,37,1
