# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,42.33,3.4,16.25,3.11,18,2.45
250,30.25,6.94,22.25,3.03,16.75,5.49
500,30,5.72,20.5,3.04,22.33,1.25
750,35.67,5.31,16.67,1.25,21,2.55
1000,39,1.22,17.75,2.77,21.5,0.87
1250,38,2,17.25,1.79,19.25,3.77
1500,37.25,9.63,12.5,2.29,16.5,5.17
1750,29.5,1.5,19,1,20.25,3.11
2000,27.5,5.94,15,7.35,21.5,2.29
2250,32.75,6.83,19.67,3.4,21.75,0.83
2500,35.25,1.3,14.33,2.62,12,6.16
2750,39,2.12,9,4.9,12,1.63
3000,34.25,7.05,12.5,3.35,17.25,4.49
3250,29,1.41,16.25,1.09,13.67,3.09
3500,27,5.2,10.75,5.12,15.75,4.44
3750,37.5,1.12,15.25,3.9,20.75,1.79
4000,36.33,0.47,18,2.45,17.5,3.77
4250,39.25,1.64,18.5,1.5,19.75,4.6
4500,30,1.63,18.33,2.49,17.5,3.64
4750,28,1.22,15.75,1.92,12.75,1.92
5000,33.25,8.1,12,3.67,16.5,2.96
5250,38.25,5.76,20.5,2.69,15.5,2.29
5500,34.75,3.7,15.25,5.07,12.75,2.49
5750,39.25,5.31,12.67,4.92,16.25,3.34
6000,35.25,7.79,12.75,0.83,25,2.12
6250,31,6.08,16,2.83,21.25,4.55
6500,41,5.05,16.25,3.03,22,1.22
6750,40.25,1.3,19,4.18,19.5,4.15
7000,38.75,2.17,7.33,3.86,19.5,4.5
7250,39.5,7.57,8.67,4.71,17,5.61
7500,31.5,1.66,17.25,3.27,17.25,2.05
7750,36.25,4.97,17.25,4.02,15,3
8000,45,3.67,13.67,4.11,12.75,2.49
8250,41.25,1.3,18.25,4.49,12.5,2.29
8500,39.5,7.4,22.25,1.64,9.75,5.12
8750,39.75,5.76,16.75,1.79,14,3.46
9000,31,4.36,16.25,3.34,12.5,7.53
9250,31.75,5.76,16.33,5.25,14,2.83
9500,39.75,1.92,17.75,3.49,8.25,4.32
9750,38.75,4.49,15,2.74,18.75,1.3
