# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,32.25,3.27,14.5,6.02,13.25,4.02
250,37.5,1.12,16.75,4.6,17.25,4.32
500,34,7.45,18,0,16,2.55
750,28.75,4.02,14.5,1.5,15,2.55
1000,37.5,5.41,15.25,4.44,14.67,1.25
1250,40.5,3.84,14,7.84,12.5,4.03
1500,39,0,16,1.41,20,1.41
1750,41.5,2.06,20,1.58,16,2.12
2000,31.25,4.44,14.6,2.42,16.4,2.87
2250,25.25,4.26,11.5,6.54,16.75,3.49
2500,33,1.87,15,4.24,19,1.63
2750,36.25,0.43,15,1.22,17.25,3.9
3000,37,1.22,16,3.39,13,4.47
3250,39.75,7.98,18.25,2.28,16,3.61
3500,29.33,1.89,12.33,3.86,11.33,3.86
3750,30.33,2.49,17,5.05,11.33,0.94
4000,41.33,2.62,12.67,3.4,13.33,0.94
4250,36.75,3.27,17.75,2.28,16.25,5.07
4500,31.5,4.5,8.33,5.19,13.25,3.96
4750,34.5,10.06,12.33,2.36,15.25,4.71
5000,28.75,1.09,11.33,2.05,17.67,1.89
5250,30.33,4.92,14,3.58,17,1.41
5500,39.75,5.63,13,1.22,13.75,2.05
5750,28,1.41,21,1.87,12.75,2.28
6000,33.75,3.9,18.5,2.29,13.75,5.02
6250,40,6.2,15.25,2.17,17.33,2.36
6500,26.25,5.93,14,1.41,18.75,3.27
6750,32,5.52,15.75,1.48,19.5,2.06
7000,39,4.64,16.67,5.44,17,1.63
7250,36.25,0.43,17.67,4.03,14.33,2.05
7500,33.75,4.92,17,2.68,15.2,2.48
7750,33.25,5.07,13.67,1.7,13,1.41
8000,23.25,7.66,13.5,2.06,16.5,4.15
8250,32,8.28,14.5,4.27,15.67,2.62
8500,39,4.24,17.67,2.87,14,2.83
8750,36,2.12,15.75,3.11,16,4.3
9000,43.33,2.87,17,4.06,16.67,3.4
9250,28,9.41,10.67,3.09,16,3.08
9500,21,2.45,20.33,3.09,12.25,5.26
9750,35,10.82,15.5,5.36,16,2
10000,40.25,4.09,16,3.24,12.75,5.54
10250,35.25,3.27,14.75,5.54,17.25,5.12
10500,36.5,5.12,15,3.08,14,6.82
10750,32.75,7.46,16,2.83,13.75,5.36
11000,18.33,7.76,17.75,2.86,19.25,1.79
11250,34.25,3.49,14.67,2.87,17.25,1.92
11500,35.25,1.3,16,2.45,18.25,5.93
11750,32.75,5.31,13.33,2.05,14.33,1.89
12000,37,8.03,12.33,0.47,16,2.83
12250,29,4.9,19.75,1.3,16.25,5.93
12500,23,5.89,16.5,6.18,15.67,1.7
12750,38.25,2.49,9.5,7.23,15,5.89
13000,33.75,2.49,10.75,7.46,10.67,1.89
13250,36,2.12,16.5,1.5,17,3.24
