# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,42,0,11.5,4.56,18.5,0.87
250,41.75,0.43,21.5,1.8,11.75,1.48
500,41.67,0.47,9.33,5.44,12,2.83
750,40,0.82,12.67,0.94,17.75,1.09
1000,40.25,0.83,12.25,0.43,18.25,0.43
1250,40.5,0.5,11.75,0.43,16.75,0.83
1500,41,0.71,5.5,2.96,15.75,0.43
1750,41.5,0.5,2.25,0.83,15,0.82
2000,41.33,0.47,9.5,1.5,12.25,0.43
2250,41.5,0.5,13,0.71,12,0
2500,41.5,0.5,12,0.71,10.75,0.83
2750,41,1,10.5,0.5,8,1
3000,41,1,12,0,9.33,0.47
3250,41,1,12,0,9.33,0.47
3500,41.5,0.5,12,0,9.5,0.87
3750,41.67,0.47,12,0,9.33,0.47
4000,41.5,0.5,12,0,8.75,0.83
4250,41.33,0.47,12,0,9,0.71
4500,41.5,0.5,12,0,8.67,0.47
4750,41.5,0.5,11.5,0.5,9,0
5000,41.5,0.5,11,0,8,0
5250,41.5,0.5,10.67,1.25,13.75,3.34
5500,41.5,0.5,9,2.16,17,0.82
5750,41.67,0.47,11.25,0.83,15.5,0.5
6000,41.5,0.5,11.5,0.5,14.25,0.83
6250,41.5,0.5,11.25,0.43,13.75,0.83
6500,41.5,0.5,10.75,0.43,13.5,0.5
6750,41.5,0.5,11.33,0.47,13.5,0.5
7000,41.33,0.47,11.33,0.47,13.75,0.83
7250,41.5,0.5,11,0.82,14.25,0.83
7500,41.5,0.5,6.25,3.56,15,1.22
7750,42,0,12,0,6.33,0.47
8000,41.5,0.5,13.75,0.43,5.25,0.83
8250,41.5,0.5,15,0,4.67,0.94
8500,41.5,0.5,14.25,0.43,6.5,0.87
8750,41.5,0.5,13,0,6.25,0.43
9000,41.5,0.5,12,0,8.5,0.5
9250,41.5,0.5,12.25,0.43,7.25,0.43
9500,41.5,0.5,12.33,0.47,5.33,0.47
9750,41.5,0.5,12,0,5.75,0.83
10000,42,0,12,0,6.33,0.47
10250,41.5,0.5,12,0,4.5,1.5
10500,41.5,0.5,12,0,4.75,1.48
10750,41.5,0.5,12.25,0.43,4.75,1.3
11000,41.33,0.47,12,0,6.5,0.5
11250,41.5,0.5,12,0,4.67,1.7
11500,41.75,0.43,12,0,5.67,0.47
11750,41.75,0.43,12,0,5.25,0.83
12000,41.5,0.5,12,0,5.25,0.83
12250,41.67,0.47,12,0,7,0
12500,41.67,0.47,12,0,6.5,1.5
12750,41.5,0.5,12.25,0.43,7.25,1.48
13000,41.75,0.43,12.33,0.47,6.25,1.48
13250,41.67,0.47,12.33,0.47,6.5,0.5
13500,41.5,0.5,12.67,0.47,6.67,0.47
13750,41.75,0.43,12.5,0.5,6.25,0.43
14000,41.5,0.5,12.25,0.43,4.75,1.3
14250,41.75,0.43,12,0,7,1.41
14500,41.5,0.5,13.75,0.43,10,1.41
14750,41.5,0.5,12,0,8.75,0.43
15000,41.5,0.5,12,0,8.67,0.47
15250,42,0,12.5,0.5,9,0
15500,41.75,0.43,12,0,9,0
15750,41.33,0.47,12,0,7.25,0.83
16000,41.5,0.5,12,0,6.25,0.83
16250,41.5,0.5,12,0,7.33,1.25
16500,41.5,0.5,11,1,7.25,0.83
