# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,37.25,0.83,10.33,2.87,17,1.22
250,37.67,1.25,15.5,0.87,15,2.45
500,37.25,1.3,15.25,0.83,14.25,1.3
750,37.33,1.25,12.67,0.47,10.5,2.87
1000,38,0.71,16,1.87,14,3.24
1250,37.75,1.3,21,0,15.75,2.28
1500,37.75,0.83,18.5,1.5,16.75,1.3
1750,38.25,0.83,17,1.22,18.5,2.5
2000,39,0,15.5,0.87,20,1
2250,38.75,0.43,16,0,18.5,0.5
2500,38,1,17.75,1.09,18.25,0.43
2750,38,1,13.67,2.36,17.67,0.94
3000,38,1,17.33,1.7,11.33,2.36
3250,37.75,1.3,17.67,0.47,9,0.82
3500,37.5,1.12,12.33,1.7,13.25,1.3
3750,36.25,0.43,16.25,2.68,10.33,0.94
4000,43.75,2.95,16,1.22,9.75,0.83
4250,42.67,0.94,15,2.45,20.67,0.47
4500,41.67,0.47,17.33,1.7,19.5,0.5
4750,42.2,0.98,19.4,3.93,19.25,1.48
5000,40.25,0.83,24,0,21.5,2.06
5250,42.75,1.48,24,0,22.5,1.12
5500,44.33,0.47,24,0,23.75,0.43
5750,43.75,0.83,24,0,25,1.22
6000,44.5,0.5,23.5,0.87,21,3.54
6250,44.75,0.43,20.25,1.92,12,6.96
6500,45,0,19.75,1.09,19.75,2.49
6750,44.75,0.43,18.5,1.5,17,1.22
7000,44.5,0.5,18,3,13.25,3.03
7250,45,0,19.67,1.25,16.67,3.4
7500,45.25,0.43,17.5,1.5,12,2
7750,46.5,0.5,13,0.82,10.33,4.19
8000,46.25,0.43,16,0.71,13,0.71
8250,46.25,0.83,15,0,13,0.82
8500,46,0.71,15,0,14.75,1.09
8750,46,0.71,13.67,1.7,9.25,1.92
9000,45.75,0.83,7.75,2.68,11.75,0.83
9250,45.5,0.5,9.67,2.62,15.33,1.89
9500,45.33,0.47,9.67,2.62,11,7
9750,45.4,0.49,9.8,2.32,9.5,3.5
10000,45.5,0.5,15.5,1.5,15.5,2.87
10250,45.5,0.5,12.33,3.4,17.33,1.25
10500,45.5,0.5,13.25,1.3,10,1.22
10750,45.5,0.5,11.75,2.17,11.75,0.43
11000,45,0,5.75,3.56,21.75,1.48
11250,45.25,0.43,11.33,3.3,18.5,2.29
11500,45.5,0.5,15.75,0.43,19.25,1.79
11750,45.67,0.47,13.5,1.12,18,0
12000,45.75,0.83,12.5,0.5,18.5,0.5
12250,45.67,0.47,13,0.82,20,1.22
12500,45.5,0.5,11.75,0.43,20.75,0.43
12750,45.5,0.5,12,0,21,0
13000,45.5,0.5,10,0.82,21,0
13250,45.5,0.5,8.5,0.5,20.5,0.87
13500,45.5,0.5,5.25,1.92,19.75,0.83
13750,45.25,0.43,10.5,1.66,16.5,1.12
14000,45,0,12.25,0.43,13,1
14250,45,0,12,0,10.33,1.25
14500,45,0,17,1.22,4,1.41
14750,45,0,18.5,0.5,9.67,1.7
15000,45,0,18.5,0.5,12.75,1.09
15250,45,0,17.67,0.47,12.75,1.3
15500,45,0,15,0,15,1.87
15750,45,0,14.75,0.43,17.25,0.83
16000,45,0,14.75,0.83,15.75,0.43
16250,45,0,14,1.58,17.75,1.09
16500,45,0,12,0,18.75,0.83
16750,45,0,11.33,0.47,18,0
17000,45,0,13.25,1.3,17,0.82
17250,45,0,15,0.82,15.5,0.87
17500,45,0,12.75,0.83,15.75,0.83
17750,45,0,12.75,0.83,17.5,0.87
18000,45,0,14.5,0.5,18,0
18250,45,0,15.75,0.83,15,1.22
18500,45,0,15.25,2.05,14.25,1.3
18750,45,0,9.75,1.09,18.75,1.64
19000,45.25,0.43,8,1.22,20.25,0.43
19250,45,0,6.25,0.43,20.75,0.43
19500,45.33,0.47,2,0,20.67,0.47
19750,45.25,0.43,3,0,20.25,0.83
20000,45.25,0.43,5.25,0.83,20,1.22
20250,45.25,0.43,10.25,1.79,15.25,0.83
20500,45,0,12.5,2.29,17.67,0.47
20750,45.33,0.47,8.33,2.49,19,0.82
21000,45.5,0.5,14.25,0.43,18,0
21250,46.25,0.43,16.5,1.5,18.5,1.5
21500,45.75,0.43,18.25,0.83,20.25,0.83
21750,45.67,0.47,9.5,3.5,21.5,0.5
22000,45.5,0.5,7,3.16,23.25,0.83
22250,45.5,0.5,10.25,1.09,23.5,0.5
22500,45.25,0.43,10.25,0.83,21.25,0.43
22750,45.5,0.5,6.75,1.48,18.75,0.83
23000,46,0,6.5,0.87,19.25,0.83
23250,45.75,0.43,6.75,1.48,19.25,0.83
23500,45.5,0.5,3.67,1.25,20,0.71
23750,45.5,0.5,2.33,1.25,20.25,0.43
24000,45.5,0.5,2,0,20.75,0.43
24250,46,0.71,2,0,21,0
24500,45.75,0.83,0,0,21.5,0.5
24750,45.75,0.43,2,0,21.33,0.47
25000,46,0,2.5,0.5,21,0
25250,45.67,0.47,3,0,20.5,0.87
25500,46,0.71,1,0,20.5,0.5
25750,45.5,0.5,0,0,20.5,0.5
26000,45.5,0.5,1.33,0.47,20,1.22
26250,46,0.71,7.25,2.68,19.5,0.5
26500,45.75,0.83,11.5,0.5,20.25,0.43
26750,45.5,0.5,10,0.82,21,0
27000,45.75,0.83,10.25,1.3,20.75,0.43
27250,45.75,0.43,9.75,0.43,21,0
27500,45.75,0.43,7.75,0.83,20.25,0.83
27750,45.67,0.47,13.75,1.3,17.67,2.05
28000,45.33,0.47,13.67,0.47,16.25,0.83
28250,45.33,0.47,12,0,17,1.22
28500,45.5,0.5,12,0,18,1.22
28750,45.5,0.5,9,1.87,18.75,0.83
29000,45.75,0.43,7.67,0.94,19.75,0.83
29250,45.75,0.43,5.75,0.43,19.5,0.87
29500,46,0,7,1.22,20,0.71
29750,45.5,0.5,10,2.94,19,1.58
30000,46.25,0.83,13.5,0.5,19.5,0.5
30250,46,0,14,0.71,17.25,1.3
30500,45.5,0.5,15.33,4.64,16.67,1.7
30750,46,0.71,13,1.73,19,1.41
31000,45.5,0.5,11,5.66,21.67,0.94
31250,46.25,0.83,15.5,0.5,21.5,0.5
31500,45.75,0.83,16.75,0.83,21.5,0.5
31750,46,0.82,17,1.22,22,0.82
32000,46.25,0.83,14.25,2.49,20.5,1.66
32250,45.5,0.5,10.75,4.32,10.5,1.5
32500,46,0.82,14.33,2.05,17.75,3.7
32750,45.5,0.5,12.5,2.87,19,1.22
33000,45.5,0.5,10.5,2.06,15.25,1.09
33250,45.5,0.5,12.25,0.43,13.25,1.09
33500,45.5,0.5,15.75,1.92,19,2.55
33750,45.75,0.43,17.75,0.43,14.25,2.28
34000,46,0,15.75,0.83,13.25,3.03
34250,46.25,0.43,16,1.87,6.25,2.86
34500,46.25,0.43,17.25,1.3,10,5.34
34750,46.5,0.5,16.5,1.5,16.5,2.6
35000,46.5,0.5,19.5,1.12,15.75,2.49
35250,46.25,0.83,20,1.22,20.25,0.83
35500,46.25,0.83,21.33,0.47,19.5,0.5
35750,46.33,0.47,22.75,0.43,20.67,0.47
36000,46.5,0.5,22.5,0.5,20.25,0.43
36250,46.33,0.47,22.33,0.47,20,0.71
36500,46.25,0.83,21.5,0.5,19.25,0.43
36750,46.5,0.5,21,0,19,0.71
37000,46.5,0.5,21,0,19.67,1.25
37250,46.5,0.5,20.25,1.3,20,1.22
37500,46.25,0.43,16.33,1.25,22,0
37750,46.5,0.5,18,0.82,13.33,4.78
38000,46.67,0.47,18.25,0.43,10,1.41
38250,46.33,0.47,18,0,12,0
38500,46.5,0.5,17,1.22,9.25,2.17
38750,46.5,0.5,14.25,0.83,11.25,3.27
39000,46.5,0.5,12.25,1.79,17.75,2.95
39250,46.5,0.5,14.25,1.3,18.75,2.28
39500,46.25,0.83,16,1.22,13.25,2.28
39750,46,0,7.33,3.68,17,0
40000,46.25,0.43,17,1.22,8.5,1.12
40250,46.5,0.5,17.5,0.87,16,0.71
40500,46.67,0.47,12.25,0.43,15.67,2.49
40750,46.25,0.43,10,1.41,16.5,1.12
41000,46,0,18.33,0.47,18.25,1.79
41250,46.25,0.83,14.5,2.6,12.75,6.14
41500,46.5,0.5,19.5,1.66,20.25,1.92
41750,46.5,0.5,17.75,0.43,19.75,1.09
42000,46.5,0.5,18.75,0.43,20.25,0.83
42250,46.5,0.5,18.67,0.47,18.33,0.47
42500,46.5,0.5,19,0,19.5,0.5
42750,46.67,0.47,18.25,0.43,19.67,0.94
43000,46.33,0.47,18,0,19.75,0.43
43250,46.5,0.5,18,0,20,1.22
43500,46.5,0.5,18,0,20.25,0.83
43750,46.5,0.5,17.5,0.5,19,1
44000,46.5,0.5,14.5,0.5,18.25,0.43
44250,46.5,0.5,15,0,18,0
44500,46.25,0.83,13.8,1.17,13.8,4.62
44750,46.5,0.5,10.5,5.41,7.67,4.71
45000,46.5,0.5,15.67,2.49,10,6.38
45250,46.5,0.5,6.33,3.09,14.75,0.43
45500,46.67,0.47,9,4.64,14.33,3.3
45750,46.5,0.5,12.75,1.3,19.5,1.12
46000,46.67,0.47,10.25,5.12,12.33,1.25
46250,46.5,0.5,14,1.22,13,1.22
46500,46.33,0.47,17,0,6.67,3.77
46750,46.5,0.5,16.75,1.09,13,1.41
47000,46.25,0.83,15.25,0.43,12.75,0.83
47250,46.5,0.5,15.5,1.12,13.5,2.6
47500,46.25,0.83,15,2.45,14.25,1.92
47750,46.5,0.5,17.25,1.48,14.75,2.17
48000,46.5,0.5,17.75,1.09,20.25,1.3
48250,46.25,0.83,15,0,20.67,0.47
48500,46,0.71,8.5,3.64,20.5,0.87
48750,45.67,0.47,10.33,1.25,19.33,0.47
49000,45.33,0.47,12,0,18.5,0.87
49250,46,0.71,13.33,1.25,20.67,1.25
49500,45.75,0.43,7.25,0.83,20.75,1.48
49750,45.33,0.47,8,1,19.5,1.12
50000,46.6,0.49,17.75,2.17,17,1.22
50250,46.33,0.47,16.33,0.94,15.75,0.83
50500,46.5,0.5,16,0.71,16.75,1.09
50750,46.5,0.5,13,2.12,10.75,4.82
51000,46.75,0.83,9.5,5.85,15,3.08
51250,46.75,0.43,14.5,1.66,18,0.71
51500,47,0,15.75,1.92,16,1.22
51750,46.5,0.5,15,0.71,16.75,0.83
52000,46.75,0.43,14.5,1.5,14.75,0.43
52250,47.25,0.43,14,1.22,14.5,1.12
52500,47.25,0.43,15,1.87,15.75,1.48
52750,47,0,18,0,15.5,0.87
53000,46.75,0.43,18,0,12.33,0.47
53250,46.75,0.43,17.5,0.5,13.75,1.09
53500,47,0,16.75,0.83,14.67,1.25
53750,47,0,15.75,0.43,14.75,0.43
54000,46.33,0.47,15,0.82,12,0
54250,47,0,16.5,1.12,15,2.24
54500,46.75,0.43,17.75,0.83,18.75,1.3
54750,47.33,0.47,18.75,0.83,21.67,0.94
55000,46.75,0.43,17.75,0.43,21.75,0.43
55250,46.75,0.43,18.5,0.87,21,0
55500,47,0,20.25,0.43,20.5,0.5
55750,47,0,20.75,0.43,20,0.71
56000,47,0,20,0,19.75,1.3
56250,46.75,0.43,18.5,0.5,21,0
56500,47,0,17.5,0.87,20.75,0.43
56750,46.5,0.5,16,0,21,0
57000,46.75,0.43,16,0.71,20.75,0.43
57250,46.75,0.43,14.75,3.34,19,1.73
57500,46.67,0.47,16.75,2.05,13,2.94
57750,46.4,0.49,19.25,1.79,15.6,1.62
58000,46.67,0.47,21,0,19.67,1.25
58250,46.75,0.43,21.75,0.43,22.5,0.87
58500,46.67,0.47,22,0,23.25,0.83
58750,46.5,0.5,21.75,0.43,22.75,0.83
59000,46.5,0.5,21,0,22.5,1.12
59250,46.75,0.43,19.5,0.87,23,0.71
59500,46.5,0.5,18,1.22,22.75,1.64
