# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,45,0,13.25,0.83,18,0
250,45,0,10.67,0.47,18,0
500,45,0,10,0.82,17.75,0.43
750,45,0,10.33,1.7,17.5,0.5
1000,45,0,4.33,1.7,12.5,1.5
1250,45,0,7.25,3.49,14.75,1.79
1500,45,0,8.75,1.79,12,2.45
1750,45,0,13.75,1.92,11.25,1.3
2000,45.25,0.43,17.25,1.09,12.5,0.87
2250,46,0,18,0,13.5,1.5
2500,45.5,0.5,18,1.22,14.67,0.47
2750,45.33,0.47,12.25,1.92,14,1.41
3000,45.75,0.43,12,0,17,1.22
3250,45,0,15,0,15,1.73
3500,45.75,0.43,13,1.58,17.5,0.5
3750,45.5,0.5,10.75,0.43,17,1.22
4000,45.75,0.43,11.5,0.87,17.5,1.5
4250,45.75,0.43,9,0,16.5,1.12
4500,45.25,0.43,13.75,1.3,14.75,1.79
4750,45.5,0.5,16.75,1.3,14.25,0.43
5000,45.5,0.5,15,0,12,0
5250,46.5,0.5,18.33,0.47,12.33,0.47
5500,46.5,0.5,17.75,1.09,13.5,1.12
5750,46.67,0.47,20.25,0.43,12.67,0.94
6000,45.25,0.43,18.5,0.5,10.33,0.94
6250,45.33,0.47,15,0,13.75,2.77
6500,45.75,0.83,18.5,2.29,12.5,2.5
6750,45.25,0.43,21,0,12,0.82
7000,45.25,0.43,18,0,4.75,4.32
7250,45.5,0.5,14,2.12,15.75,2.17
7500,45.25,0.43,14.25,1.3,15.75,1.3
7750,45.5,0.5,13.75,1.09,18.5,0.5
8000,45.5,0.5,12,0,18.33,0.47
8250,45.67,0.47,14,1,20,1
8500,45.67,0.47,14.5,1.12,18,1.63
8750,45.33,0.47,12,0,17.25,1.3
9000,45.25,0.43,12,0,13.25,2.28
9250,45.75,0.43,12.75,0.83,17,2.92
9500,45.75,0.43,13.25,0.43,18.5,0.87
9750,46,0.71,12,0.82,18.33,0.47
10000,45.75,0.43,12,0,19.67,0.47
10250,46.5,0.5,13.67,1.25,19.67,0.94
10500,46,1,13.75,0.43,16.75,1.09
10750,45.5,0.5,14.4,0.49,15,0.63
11000,45.5,0.5,12.33,0.47,15.33,0.47
11250,45.33,0.47,13.75,0.43,17,0.82
11500,45.25,0.43,13,0.71,16,1.22
11750,45,0,11.33,0.47,17.25,0.83
12000,45,0,12,0,17.5,0.5
12250,45.25,0.43,9.25,1.3,18,0
12500,45,0,8.75,1.09,18,0
12750,45.25,0.43,5.33,1.7,18.25,0.43
13000,45.5,0.5,9,0.82,18.25,0.43
13250,45.5,0.5,10.25,0.83,18,0
13500,45.25,0.43,12,0,15.75,0.83
13750,45,0,11.75,0.43,15,0
14000,45.5,0.5,8.75,1.48,17.25,1.3
14250,45.5,0.5,6,0,18,0
14500,45,0,10.75,5.8,17.75,0.43
14750,45.5,0.5,21.5,1.12,17,3.24
15000,45.67,0.47,16.5,3.35,19.33,1.25
15250,45.33,0.47,11,2.16,23.75,0.43
15500,45.8,0.75,10.2,2.64,24,0
15750,46.25,0.83,10,1.58,23.75,0.43
16000,46.33,0.47,8,0,24.5,0.5
16250,46.33,0.47,13,0,24.75,0.83
16500,46.6,0.49,16.8,1.47,24.25,0.43
16750,46.5,0.5,14.5,0.5,22.5,0.5
17000,46.5,0.5,14.75,0.43,21,0.71
17250,46.5,0.5,14.25,1.3,21.75,1.48
