# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,45,0,4.33,0.94,10.75,2.17
250,45,0,1,0,12.33,1.25
500,45,0,2.5,0.5,14.5,1.12
750,45,0,3,0,14.5,1.12
1000,45,0,3,0.82,15.25,0.43
1250,45,0,2.5,0.5,15.5,0.5
1500,45,0,3.67,0.47,15,0
1750,45,0,2,0,15.75,0.83
2000,45,0,3,0,15.5,1.12
2250,45,0,2.67,0.47,16,1.41
2500,45,0,3,0,15,0
2750,45,0,3.33,0.47,15,0
3000,45,0,5,0.82,15,0
3250,45,0,4.5,0.5,15.67,0.94
3500,45,0,2,0,15,0
3750,45,0,2.75,0.83,15,1.22
4000,45,0,5.67,2.05,15.25,1.09
4250,45,0,13,0.71,16,1.22
4500,45,0,14,1.22,18.75,0.83
4750,45,0,14.25,0.43,19,1.22
5000,45,0,14,0.71,18.5,0.5
5250,45,0,16.67,0.47,18,0
5500,45,0,17.75,0.43,18.33,0.47
5750,45,0,18.25,0.43,18.6,0.8
6000,45,0,18,0,19.33,0.47
6250,45,0,16.5,0.5,19.25,1.3
6500,45,0,15,0,20.25,0.83
6750,45,0,14.75,0.43,20.75,0.43
7000,45,0,15,0,19.75,0.83
7250,45,0,15.75,0.83,19,1.22
7500,45,0,16.5,0.87,19,0.71
7750,45,0,14.25,1.3,19.25,0.83
8000,45,0,14.25,1.3,19.75,1.09
8250,45,0,12.67,0.94,18.67,0.47
8500,45,0,13,0.71,19,0.71
8750,45,0,13.25,0.43,18,0
9000,45,0,13,0,18.67,0.47
9250,45,0,13,1,18.5,0.5
9500,45,0,13,0.71,18.25,0.43
9750,45,0,13,0.82,17.75,0.43
10000,45,0,11,0.82,18.5,0.5
10250,45,0,9,0.71,17.75,0.43
10500,45,0,8,1.22,18,0
10750,45,0,7,0.82,18,0
11000,45,0,9.5,0.87,17.5,0.5
11250,45,0,9,1.22,17.25,0.83
11500,45,0,9.67,1.25,17.33,0.47
11750,45,0,8.5,0.5,18,0
12000,45,0,8,1,16.75,0.43
12250,45,0,2.33,1.25,17.75,0.43
12500,45,0,7.67,0.94,17,0.71
12750,45,0,11.75,0.83,14.5,0.5
13000,45,0,12.67,0.47,12.5,0.5
13250,45,0,13.75,1.09,14,1.41
13500,45,0,15,0.71,15,0
13750,45,0,15,0.71,14.75,0.43
14000,45,0,14.75,0.43,13,1
14250,45,0,14.5,0.87,14,1
14500,45,0,14,0.71,14,1.22
14750,45,0,14.5,0.87,14.5,0.87
15000,45,0,12.5,1.12,13.33,0.94
15250,45,0,12.33,0.47,13,1.22
15500,45,0,13.5,0.87,14.75,0.83
15750,45,0,13.75,1.3,15.75,0.83
16000,45,0,13,0.71,14.25,1.3
16250,45,0,12.75,0.83,13.75,1.3
16500,45,0,12.25,1.09,14.5,0.87
16750,45,0,14,1,9.75,1.48
17000,45,0,12,0.71,7.67,3.4
17250,45,0,13.33,0.94,10.67,0.94
17500,45,0,16,1.22,14.25,1.3
17750,45,0,16.5,1.5,16.33,1.7
18000,45,0,13.67,1.7,13,1
18250,45,0,12.6,0.49,13.25,1.3
18500,45,0,10,2.83,12.25,1.79
18750,45.25,0.43,12.75,1.48,10.75,1.3
19000,45,0,14.75,1.79,12,2.12
19250,45,0,14,1.22,12,0
19500,45,0,12,2.83,13,1.41
19750,45,0,13.75,0.43,14.75,1.09
20000,45,0,14,1.22,15.5,0.5
20250,45,0,15.5,0.5,15.5,0.5
20500,45,0,11.67,0.47,15,0
20750,45,0,11.25,0.83,15,0
21000,45,0,9.5,1.5,16.33,1.25
21250,45,0,10.67,1.7,15.75,1.3
21500,45,0,11,1.73,13.25,1.09
21750,45,0,8,2.55,13.25,1.3
22000,45,0,9.5,3.2,12.5,0.87
22250,45,0,9,1.87,11.25,1.3
22500,45,0,11,0.71,11.75,0.43
22750,45.25,0.43,5.75,2.17,9.75,0.43
23000,45,0,5.5,0.5,10.5,1.5
23250,45,0,6.2,0.75,11,1.1
23500,45,0,4.67,1.25,10,0
23750,45,0,4,0.82,9,0
24000,45,0,4.25,1.64,9.5,0.5
24250,45,0,7,0,6.75,1.92
24500,45,0,8.67,1.25,5.5,0.5
24750,45,0,12.5,0.87,7.25,2.17
25000,45,0,15.25,0.83,12,2.45
25250,45,0,10.5,1.5,14,1.22
25500,45,0,7.25,0.83,14,1.22
25750,45,0,12.33,0.47,12.33,0.47
26000,45,0,9,1,13,1.22
26250,45,0,4.5,3.5,13.75,1.09
26500,45,0,11.5,1.5,11,0.82
26750,45,0,7.67,4.78,10,1.22
27000,45,0,11.5,4.39,12.5,0.5
27250,45,0,11,1.58,12,0
27500,45,0,13.5,1.12,13,1.22
27750,45,0,15.75,0.43,12.25,0.43
28000,45.75,0.83,15.5,1.8,9.67,0.94
28250,39,12.19,16,2.12,14,4.53
28500,29.25,1.48,17.25,2.49,17,3.24
28750,25.67,0.47,21,0,21,0.82
29000,30.5,4.5,23,2.55,27,2.55
29250,29.67,4.03,17.25,4.44,14.33,0.94
29500,40.67,2.36,24,0,18.5,6.26
29750,42,0.82,17,2.94,14,1.22
30000,39.5,0.87,14.75,1.48,17,1.22
30250,38.75,0.43,12.5,5.12,13.75,4.02
30500,40.25,0.83,19.25,1.48,18,1.41
30750,42,0,18,2.12,17.5,1.5
31000,42,0,16.5,1.12,21,0.71
31250,43.25,1.3,13.5,0.87,20.75,0.43
31500,42.5,0.5,14.67,0.47,21.67,1.25
31750,42.25,0.43,18,0.71,23.25,0.43
32000,42.33,0.47,17,0.71,22.33,0.47
32250,42.75,0.43,15.25,0.43,21,0
32500,42.5,0.5,15.75,0.43,19.5,0.5
32750,42.5,0.5,16.25,1.79,18.75,1.3
33000,42.5,0.5,18.5,0.5,18.75,3.34
33250,42.33,0.47,16,0,20,0.71
33500,42.33,0.47,15.33,0.47,18.25,0.43
33750,42.25,0.43,14.25,0.43,18,0
34000,41.75,0.43,16,0.71,18,0
34250,40.75,1.09,12.5,2.96,15.75,1.48
34500,39.75,0.83,8.75,2.38,16,1.41
34750,41.75,0.43,13.75,1.09,19.5,1.12
35000,42.25,1.09,17,0.82,18.67,0.94
35250,43.75,1.3,15.25,0.83,21,0
35500,44.33,0.94,13.5,1.12,20.33,0.94
35750,41.67,1.7,5,4,13.33,1.7
36000,32.75,0.43,13.25,1.79,16.75,3.19
36250,31.5,0.5,14.25,4.82,19.75,1.09
36500,30,0,15.75,2.49,16.5,1.5
36750,28.25,0.43,17.75,0.83,10.5,2.6
37000,28,1,16.5,1.12,14,1
37250,30,0,21,0,16.5,1.5
37500,31.25,1.3,19.75,0.83,14.5,2.18
37750,32.25,0.83,20.75,0.43,17,1.22
38000,31.25,0.43,21,0,15.25,1.09
38250,31.25,0.43,21,0,19,1.58
38500,33,0,21,0,19,0.71
38750,38.75,3.49,19.25,1.3,18.75,0.83
