# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,42,0,19.2,0.98,15.5,2.06
250,42,0,19.33,0.94,11,0.82
500,42,0,17.5,0.5,12.5,0.5
750,42,0,17,1.41,13.33,0.94
1000,42,0,17.5,0.87,12,0.82
1250,42,0,18,0,10,0.82
1500,42,0,18.5,0.5,10,0
1750,42,0,18.25,0.43,12.33,1.7
2000,41.75,0.43,18,0,4,1.58
2250,42,0,17.75,0.43,2.5,0.87
2500,42,0,15.75,1.3,5.75,2.28
2750,42,0,15.25,0.43,1,0
3000,42,0,16.75,0.83,3.5,1.12
3250,41.75,0.43,16,1,6.33,3.86
3500,42,0,17.75,0.43,7.75,3.42
3750,42,0,18.25,0.43,9,0.82
4000,42,0,18.33,0.47,7,0.82
4250,42,0,18,0.71,10.5,2.06
4500,42,0,17.25,0.83,8.25,4.49
4750,42,0,17.25,1.3,7.67,2.05
5000,42,0,15.25,0.43,12,1.58
5250,42,0,15.5,0.87,11.5,1.12
5500,42,0,16.75,1.09,9.33,2.36
5750,42,0,17.5,0.5,11,0.71
6000,42,0,16.5,1.5,11.5,0.5
6250,42,0,18,0,14.25,0.83
6500,42,0,18,0,11.25,0.83
6750,42,0,18.25,0.43,12,0.82
7000,42,0,16,1.22,14.67,0.94
7250,42,0,14.75,0.43,13.33,0.47
7500,42,0,14.67,0.47,13,0.82
7750,42,0,15,0,12.5,0.5
8000,42,0,15.67,0.94,11.75,0.43
8250,42,0,15.75,0.83,9.5,1.12
8500,42.25,0.43,16,0.71,6.67,0.47
8750,42,0,15,0,5.33,0.94
9000,42,0,14.5,0.5,8,0.71
9250,42,0,15,0,4,0
9500,42,0,15.25,0.43,2.5,0.5
9750,42,0,15,0,3,1
10000,42,0,15.25,0.43,3,0.71
10250,42,0,15.67,0.47,2,0
10500,42,0,17.25,0.83,2,0
10750,42,0,17.5,0.5,3.25,1.3
11000,42,0,16.75,0.43,6.67,0.47
11250,42,0,16.5,0.87,9,1.22
11500,42,0,14.75,0.43,10,0
11750,42,0,13.33,0.47,9.5,0.5
12000,42,0,14.5,0.87,10.25,1.3
12250,42,0,14.5,0.87,5,3.67
12500,42,0,15,0,3,2.16
12750,42,0,16.25,0.83,11.25,2.86
13000,42,0,18,0,15,0.71
13250,41.5,0.5,17.5,0.5,15,0
13500,41.5,0.5,17.67,0.47,15.33,0.47
13750,41.75,0.43,17.25,0.43,15.75,0.83
14000,41.67,0.47,17.25,0.83,15,0.82
14250,41.5,0.5,14,1.22,14.33,0.47
14500,41.67,0.47,12,0,13,0.71
