# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,42,0,21,0,15,1
250,42,0,21,0,18,0
500,42,0,20.75,0.43,17.75,0.43
750,42,0,20.25,0.43,18.25,1.09
1000,42,0,20,0,18,0
1250,42,0,20.8,0.4,18.5,0.5
1500,42,0,21,0,18.25,1.09
1750,42,0,20.25,0.43,18.5,0.5
2000,42,0,21.25,0.43,19.25,0.83
2250,42,0,21,0,17,1.41
2500,42,0,20.75,0.43,18.25,0.43
2750,42,0,20.75,0.43,19,1
3000,42,0,20,0,18,0
3250,42,0,20.6,0.49,18.2,0.98
3500,42,0,20.75,0.43,18.75,0.83
3750,42,0,20.67,0.47,20,0.82
4000,42,0,20.75,0.43,18.75,1.48
4250,42,0,21,0,17.33,0.47
4500,42,0,21,0,15.67,0.47
4750,42,0,19,1.22,17,1.41
5000,42,0,18,0,17,0.71
5250,42,0,18,0,18.25,0.83
5500,42,0,18,0,17.75,0.43
5750,42,0,18,0,16.67,0.47
6000,42,0,18,0,16.67,1.7
6250,42,0,18,0,17.75,0.43
6500,42,0,18,0,18.25,0.43
6750,42,0,17.33,0.47,18,0
7000,42,0,18.25,0.43,19.25,0.83
7250,42,0,20.25,0.43,19.5,1.12
7500,42,0,20.25,1.3,17.25,1.3
7750,42,0,21,0,18.5,0.5
8000,42,0,20.75,0.43,17.25,0.83
8250,42,0,19,0,16.33,0.94
8500,42,0,17.33,0.47,15.5,2.29
8750,42,0,17.25,0.83,21.25,1.92
9000,42,0,16.33,0.47,24.33,1.25
9250,42,0,18.75,0.83,26.25,0.83
9500,42,0,21,0,27,0.71
9750,42,0,22.25,0.43,27,0
10000,42,0,23.5,0.5,27.33,0.47
10250,41.5,0.5,23,1.22,24.5,2.18
10500,41.5,0.5,15,2.12,19,0.71
10750,41.5,0.5,21,0.71,15.5,2.06
11000,42,0,20.25,0.83,7.5,3.64
11250,42.25,0.43,21.75,0.83,11.75,3.7
11500,42.33,0.47,21,0,11.33,1.7
11750,43.25,0.83,20.5,0.5,6.5,1.66
12000,44.33,0.47,16.5,1.5,6,0
12250,44.5,0.5,11,1,4,1.41
12500,44.5,0.5,15.75,1.48,5,0
12750,44.5,0.5,20.25,1.3,7,3.46
13000,44.5,0.5,21,0,7,1
13250,44,0.71,20.25,0.83,10.67,1.89
13500,43,1,18,0,6.5,2.5
13750,42.25,0.43,17.25,0.43,12.25,0.43
14000,42.33,0.47,17,0,12,0
14250,42,0,18,0,9.5,3.77
