# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,45,0,4.33,0.94,20.75,0.43
250,45,0,7.67,0.47,21,0
500,45,0,4,2,21,0
750,45,0,5.67,2.05,19.25,1.3
1000,45,0,11.5,0.5,18.25,0.43
1250,45,0,12.5,0.5,20.25,1.3
1500,45,0,14,1.22,20.75,0.43
1750,45,0,9.25,2.68,21,0
2000,45,0,15.25,0.83,21,0
2250,45,0,18,0,21,0
2500,45,0,17.75,0.43,20.25,0.43
2750,45,0,18.75,0.43,18.75,0.43
3000,45,0,20,0,18,0
3250,45,0,21,0,15.25,1.09
3500,45,0,19.75,0.83,13.25,1.3
3750,45,0,18.5,0.5,14.25,1.3
4000,45,0,20,0,14.67,0.47
4250,45,0,20.25,0.43,15.75,0.43
4500,45,0,20.25,0.43,16.5,1.12
4750,45,0,20,0,17.33,0.94
5000,45,0,20,0,17.5,0.5
5250,45,0,20.75,0.43,17.5,0.5
5500,45,0,20.5,0.5,18,0
5750,45,0,20.25,0.43,18,0
6000,45,0,20.67,0.47,18,0
6250,45,0,20.5,0.5,18.25,0.43
6500,45,0,20.5,0.5,18.25,0.43
6750,45,0,20.75,0.43,18.25,0.43
7000,45,0,20.75,0.43,18,0
7250,45,0,20.75,0.43,18.25,0.43
7500,45,0,20.5,0.87,18.5,0.87
7750,45,0,17,2,18.25,0.43
8000,45,0,18.67,0.47,18,0
8250,45,0,19.33,0.47,18.33,0.47
8500,45,0,20.25,0.43,18.75,0.83
8750,45,0,20.75,0.43,19,1.41
9000,45,0,21,0,17.75,0.43
9250,45,0,19.5,1.12,16.25,1.09
9500,45,0,16.5,0.5,12.5,0.87
9750,45,0,20.5,1.5,11.75,1.48
10000,45,0,22.5,0.5,14.5,1.5
10250,45,0,22.75,0.43,14.75,0.43
10500,45,0,21.5,0.5,14.67,0.47
10750,45,0,21.75,0.43,14.25,0.83
11000,45,0,21,0,15,0
11250,45,0,20.8,0.4,13,0.89
11500,45,0,20.33,0.47,14,1.41
11750,45,0,20.5,0.5,16.75,0.43
12000,45,0,20.5,0.5,17.25,0.83
12250,45,0,18.75,0.83,19,1.41
12500,45,0,20.25,0.83,20.25,0.43
12750,45.25,0.43,20.5,0.5,19.75,1.09
13000,45,0,20,1,19.25,1.09
13250,45.33,0.47,19,2.16,21,0
13500,45.5,0.5,20.75,1.09,17,2.12
13750,45.25,0.43,19.75,0.43,20.5,0.87
14000,45,0,19.75,0.43,21,0
14250,45,0,20,0.71,21.25,0.43
14500,45.75,0.43,21,0,18.25,1.48
14750,45,0,20,1.22,20.33,0.94
15000,45,0,19.75,1.3,19.75,1.3
15250,45,0,20.67,0.47,18.33,0.47
15500,45,0,20.75,0.43,19,0.82
15750,45.25,0.43,21,0,18.75,1.3
16000,45.33,0.47,21.33,0.47,20.5,0.87
16250,45.5,0.5,21.75,0.83,19.75,1.3
16500,45.25,0.43,21.25,0.43,17.75,1.09
16750,45,0,20.75,0.43,15,0.71
17000,45,0,20,0,15.75,0.83
17250,45,0,19.5,0.5,16.75,0.43
17500,45,0,20,0,15.25,0.43
17750,45,0,20.25,0.43,15,0
18000,45,0,21,0,15,0
18250,45,0,20.5,0.5,15,0
18500,45,0,19.67,0.47,14,0.82
18750,45,0,19,0.71,14,1.41
19000,45,0,18.75,0.83,14,1
19250,45,0,18.67,0.47,14.5,1.12
19500,45,0,19.25,0.43,13.5,1.5
19750,45,0,19.75,0.43,14,1
20000,45,0,19.5,0.5,14.5,1.12
20250,45,0,20,0,14.75,0.83
20500,45,0,19.75,0.43,14.25,0.83
20750,45,0,19.75,0.83,14.75,0.43
21000,45,0,20.5,0.5,15.75,1.3
21250,45,0,21,0,18,0
21500,45,0,21,0,18,0
21750,45,0,21,0,18,0
22000,45,0,21,0,18,0
22250,45,0,21,0,17.33,0.47
22500,45,0,20.67,0.47,17.25,0.83
22750,45,0,20.25,0.43,18.5,0.87
23000,45,0,20.5,0.5,17.25,1.3
23250,45.75,0.43,19.25,1.09,16.25,1.3
23500,46,0.71,19.5,1.5,16.5,1.12
23750,45.5,0.5,20.67,0.47,11.5,0.5
24000,45,0,18,0,13.33,1.25
24250,45,0,18.75,0.83,19,1.41
24500,45,0,18.33,0.47,18.75,0.43
24750,45,0,17.2,0.4,17.75,0.43
25000,45,0,17,0,17.75,0.83
25250,45,0,17.33,0.47,18.5,0.5
25500,45,0,18.25,0.43,17.25,0.83
25750,45,0,18.75,0.43,18.25,0.83
26000,45,0,18.25,0.43,17.5,0.5
26250,45,0,18.75,0.43,15.75,0.83
26500,45,0,18.5,0.5,16.25,0.83
26750,45,0,18.75,0.43,16.5,0.5
27000,45,0,19,0,16,0.82
27250,45,0,19.25,0.43,16.67,0.47
27500,45,0,18.5,0.5,16.5,1.12
27750,45,0,19.25,0.83,16.25,0.83
28000,45,0,19,0,17,1
28250,45,0,19.25,0.43,17,1.22
28500,45,0,18.75,0.83,17,0.71
28750,45,0,19.5,0.5,17.25,0.83
29000,45,0,20,0,17.5,0.5
29250,45,0,18.75,0.43,17.5,0.5
29500,45,0,19,0,17.5,0.5
29750,45,0,19,0,17.5,0.5
30000,45,0,19.75,0.43,17.5,0.5
30250,45,0,19.67,0.47,17.33,0.47
30500,45,0,19.75,0.43,17.5,0.5
30750,45,0,19.25,0.43,18,0
31000,45,0,19.75,0.43,18,0
