# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,30.25,0.43,20.75,0.43,20.5,0.5
250,30,0,21,0,21,0
500,30,0,21,0,21,0
750,30,0,21,0,21,0
1000,30,0,21.25,0.43,21,0
1250,30,0,21,0,19.75,1.09
1500,30,0,20.67,0.47,20.67,0.47
1750,30,0,20.75,0.43,20.5,0.5
2000,30,0,20.75,0.43,21,0
2250,30,0,21,0,21.25,0.43
2500,30,0,21,0,21,0
2750,30.25,0.43,21.75,0.83,20.5,0.5
3000,30.25,0.43,22.5,0.5,19.5,1.12
3250,30.25,0.43,21.5,0.5,19.5,0.87
3500,30,0,21,0,18.75,0.83
3750,30,0,21,0,18.33,0.47
4000,30.25,0.43,21,0,20.5,0.5
4250,30.25,0.43,21,0,20.25,0.83
4500,30.33,0.47,21,0,21,0
4750,30.5,0.5,21,0,20,1.22
5000,30,0,21,0,19.25,1.09
5250,30,0,21,0,20.75,0.43
5500,30.25,0.43,21,0,20.5,0.5
5750,30,0,21.25,0.43,19.5,1.12
6000,30,0,21,0,21.25,0.83
6250,30.25,0.43,21.25,0.43,21.25,0.43
6500,30,0,21,0,21,0
6750,30,0,19.25,1.3,21.75,0.83
7000,30,0,18,0,22,0.82
7250,30,0,18.75,0.83,21.5,0.5
7500,30.25,0.43,18.5,0.5,21,0
7750,30.25,0.43,19.5,0.87,20.5,0.5
8000,30,0,21,0,20.67,0.47
8250,30,0,21,0,19.4,1.02
8500,30,0,20.5,0.5,19,0.82
8750,30,0,20,0.82,20.25,1.3
9000,30,0,19.25,0.43,20.5,0.5
9250,30,0,20.75,0.43,20.5,0.5
9500,30,0,21,0,19,0.71
9750,30.5,0.5,20.25,0.43,18.5,0.5
10000,30.5,0.5,20,0,18.67,0.94
10250,30.25,0.43,21,0,20.75,0.43
10500,30,0,21,0,21.25,0.43
10750,29.75,0.43,21.5,0.5,20.25,1.3
11000,29.33,0.94,21,0,18.67,0.47
11250,30,0,21,0,18,0
11500,30,0,20.75,0.43,17.75,1.09
11750,30,0,21,0,16.75,1.09
12000,30,0,21.25,0.43,16.5,0.5
12250,30,0,21.25,0.43,15.25,0.43
12500,30,0,21,0,17.5,1.5
12750,30,0,22,0.71,18.5,0.5
13000,28.75,0.83,21.25,0.43,19.25,1.3
13250,30,0,21.25,0.43,20.75,0.43
13500,30,0,21.25,0.43,21,0
13750,30,0,21,0,20.75,0.43
14000,30,0,21,0,20.67,0.47
14250,30,0,21.25,0.43,20.25,0.43
14500,30,0,20.5,0.5,20,0.82
14750,30,0,20.33,0.47,21,0
15000,30,0,20.75,0.43,20.5,0.5
15250,30,0,20.5,0.87,21.25,0.43
15500,30,0,21,0,21,0
15750,30,0,21,0,20.5,0.5
16000,30.25,0.43,21.25,0.43,20,0.71
16250,30,0,21,0,19.25,1.09
16500,30,0,21,0,19.25,0.83
16750,30,0,21,0,18,0
17000,30,0,22,0.71,19,0.71
17250,30,0,21.5,0.5,21,0
17500,30,0,21,0,21.25,0.43
17750,30,0,21,0,21,0.71
18000,30,0,21.33,0.47,20,0.71
18250,30,0,21.33,0.47,20.5,0.5
18500,30,0,21,0,20.75,0.43
18750,30,0,19,1.22,20.75,0.83
19000,30,0,20.25,0.43,21,0
19250,30,0,21,0,21.25,0.43
19500,30,0,20.5,0.5,21.5,0.5
19750,30,0,20.67,0.47,21.33,0.47
20000,30,0,20.75,0.43,21.25,0.43
20250,30,0,20.75,0.43,21,0
20500,30,0,19.75,0.83,20.5,0.5
20750,30,0,21,0,20.67,0.47
21000,30,0,21,0,20.5,0.5
21250,30,0,21,0,20.5,0.5
21500,30,0,21,0,21,0
21750,30,0,21,0,21,0
22000,30,0,21,0,21.5,0.5
22250,30,0,20.75,0.43,21.25,0.43
22500,30,0,21,0,21,0
22750,30,0,21,0,21,0
23000,30,0,21,0,20.5,0.5
23250,30,0,21,0,20.33,0.75
23500,30,0,21,0,20.25,0.83
23750,30,0,21.25,0.43,20.75,0.43
24000,30,0,19.33,0.47,21,0
24250,30,0,20.5,0.5,20.75,0.43
24500,30.25,0.43,21,0,20.5,0.5
24750,30,0,21,0,19.75,0.43
25000,30,0,21,0,19.33,1.25
25250,30,0,21,0,18.6,0.8
25500,30,0,21,0,19.5,1.12
25750,30,0,21,0,21,0
26000,30,0,21,0,20.5,0.5
26250,30,0,21.33,0.47,20.25,0.43
26500,30,0,21,0,18.75,0.43
26750,30,0,21.25,0.43,20.25,0.83
27000,30,0,21,0,20,0.71
27250,30,0,21,0,21,0
27500,30,0,22,0.71,20.5,0.5
27750,30,0,21,0,21,0
28000,30.75,0.83,19,1.22,21,0
28250,32.25,0.83,19.5,1.5,21.5,0.87
28500,33,0,19,0.71,20.67,0.47
28750,36,0,19.75,0.43,20.25,0.43
29000,36,0,21,0,19.75,0.83
29250,34,1.41,21.67,0.47,19.5,0.5
29500,33,0,21,0,19,0
29750,33,0,21.75,0.83,19.25,0.83
30000,33,0,23,0,19.25,1.09
30250,33,0,22.25,0.43,19.5,0.5
30500,33,0,22,0,19,0.71
30750,33,0,21.75,0.43,17.5,1.12
31000,33,0,21.5,0.5,16,1
31250,33,0,21.25,0.43,17.5,1.12
31500,33,0,21,0,18.75,0.43
31750,33,0,21,0,18,0
