# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
0,41.5,0.5,2.67,2.36,8.75,0.83
250,41.5,0.5,1,0,7.5,0.87
500,41.5,0.5,0,0,7.75,0.43
750,41.5,0.5,1.5,0.5,8,0
1000,41.5,0.5,2,0,7.33,0.47
1250,41.5,0.5,1.5,0.5,7.25,0.83
1500,41.5,0.5,1,0,8.25,1.48
1750,41.5,0.5,7.25,4.38,11.25,1.3
2000,41.75,0.43,17.67,2.05,14,1.41
2250,42.5,0.5,21,0,7,5.1
2500,43.5,0.5,20.75,0.43,8,3.54
2750,43.67,0.47,21.25,0.43,19,1.41
3000,43.5,0.5,22.5,0.5,19,1
3250,43.67,0.47,23.33,0.47,18,0
3500,43.75,0.43,23.25,0.43,18.25,0.43
3750,43.5,0.5,21.5,0.5,19.75,1.3
4000,43.5,0.5,19.5,1.12,19.25,2.49
4250,43.25,0.83,18.25,0.43,10.25,4.21
4500,42,0,17.75,0.43,9.5,0.5
4750,41.75,0.43,8.25,5.07,6.75,2.05
5000,41.5,0.5,1.67,0.94,10.5,0.5
5250,41.5,0.5,4.67,0.47,10.33,0.47
5500,41.5,0.5,4.67,0.47,8.5,0.5
5750,41.5,0.5,1.33,0.47,9.25,0.83
6000,41.67,0.47,6.67,4.19,10,2
6250,41.5,0.5,17.5,1.66,12,0.82
6500,42,0,19.33,0.47,9.67,1.25
6750,42.5,0.5,20,0.71,15.5,3.91
7000,43.25,0.43,21.25,0.43,19.5,1.12
7250,43.5,0.5,23,0.71,17.5,0.5
7500,43.5,0.5,23.25,0.43,18,0
7750,43.5,0.5,23,0.71,17.75,0.43
8000,43.5,0.5,22,0.71,18.75,1.3
8250,43.5,0.5,20.5,0.5,18,2.45
8500,42.75,0.83,20.75,0.43,10,2
8750,41.5,0.5,17,3.24,13.67,1.25
9000,41.25,0.83,10,1.22,10,0.71
9250,41.5,0.5,11,0.82,9.33,0.47
9500,41.5,0.5,10.75,0.43,8,0.71
9750,41.5,0.5,9.4,0.49,7.2,0.4
10000,41.5,0.5,7.33,0.47,7.5,0.5
10250,41.67,0.47,8.33,0.47,8.33,1.25
10500,41.5,0.5,7.5,0.5,9,1.22
10750,41.33,0.47,8.33,1.25,9,1.22
11000,41.5,0.5,11.33,0.47,10.33,1.25
11250,41.5,0.5,5,4,9.67,0.47
11500,41.5,0.5,1,0,8,0.82
11750,41.67,0.47,5,2,9.33,1.89
12000,42,0,17,3.67,15.5,0.5
12250,42,0,21,0,8.25,4.38
12500,43,0.82,22,1,15,3.56
12750,42.75,0.83,16.75,3.03,21,0.71
13000,43.25,0.43,13.75,1.09,21,0
13250,43.5,0.5,12.25,0.43,21,0
13500,43.5,0.5,14.75,0.43,21.25,0.43
13750,43,0.71,17.75,1.48,21,0
14000,43,0.71,20.75,0.43,20.5,1.12
14250,42.75,0.83,19.75,0.43,18.75,1.92
14500,41.75,1.09,18.25,2.05,9,3.39
14750,41.25,0.83,7.5,2.6,10.5,2.5
15000,41.5,0.5,6.67,0.47,14,0.82
15250,41.5,0.5,9,1,15.25,0.83
15500,41.67,0.47,11.75,1.09,14.33,0.47
15750,41.5,0.5,15.5,0.5,13.25,0.43
16000,41.5,0.5,13,1.58,11.75,0.43
16250,41.67,0.47,11,2.45,11.75,1.09
16500,41.8,0.4,13.8,1.17,11.75,1.79
16750,42,0,0,0,17.25,2.49
17000,42,0,11,3.56,20,1.22
17250,44.25,0.83,8.67,2.05,19,1.22
17500,45,0,14,2.55,21.67,0.94
17750,44.75,0.43,18.67,0.94,18.33,1.7
18000,45,0,21,0,21,0
18250,44.75,0.43,20,1.22,21.75,0.83
18500,44.5,0.5,17.33,0.47,20.75,0.83
18750,44.5,0.5,18,0,20.75,0.43
19000,44.5,0.5,18,0,21.25,0.43
19250,44.33,0.47,17.33,0.47,21.25,0.43
19500,44.5,0.5,17.5,0.5,21.75,0.83
19750,44.25,0.43,15.5,0.5,23,1.22
20000,44.5,0.5,16.25,0.83,22.5,0.87
20250,44.5,0.5,16,0.71,23,0.71
20500,44.5,0.5,16,0.71,22.5,0.5
20750,44.5,0.5,17,0,22.33,0.47
21000,44.67,0.47,17.25,0.43,23,0.82
21250,44.5,0.5,17.75,0.43,23,0.71
21500,44.5,0.5,17,0,23.25,0.83
21750,44.5,0.5,18,0,23.5,0.5
22000,44.33,0.47,18,0,23,0.71
22250,44.5,0.5,17.25,0.83,23.5,0.5
22500,44.5,0.5,16.25,0.43,23.25,0.43
22750,44.25,0.83,17.5,0.5,23.5,0.5
23000,44.5,0.5,18,0,23.75,0.43
23250,44.25,0.83,18,0,23.75,0.43
23500,44.25,0.43,18,0,24,0
23750,44.5,0.5,18,0,24,0
24000,44.5,0.5,18,0,24,0
24250,44.25,0.43,18,0,24,0
24500,44.67,0.47,16.25,1.3,24,0
24750,43.67,0.47,15.67,0.47,24,0
25000,44.5,0.5,16,0,24,0
25250,44.25,0.43,15.5,0.5,24,0
25500,44.25,0.43,15.5,0.5,24,0
25750,43.75,0.83,17.75,0.43,24,0
26000,42.75,1.09,18,0.71,23.25,0.83
26250,34.5,4.72,19.25,1.09,20,0.71
26500,31.5,2.96,21,0,20.67,0.47
26750,29.25,4.55,21.25,0.43,18.5,2.29
27000,42.75,2.28,21,0,17.25,0.83
27250,41.67,0.47,22.5,0.5,19.67,0.94
27500,41,0.82,22.75,0.43,18.67,0.47
27750,41,0.71,22.75,0.43,18.25,0.43
28000,41.67,0.47,21,0,19,1.22
28250,41.5,0.5,21,0,20.75,0.43
28500,41.25,0.83,21,0,22,1.22
28750,40.5,0.5,21,0,23.25,0.43
29000,40.5,1.12,20.75,0.43,22,1
29250,39.75,0.43,19,0.71,21,0
29500,40.5,1.12,19.75,0.43,21,0
29750,40.75,0.43,20.5,0.5,21,0
30000,41,1,21,0,21,0
30250,40.75,0.83,21,0,21.25,0.43
30500,40.75,0.83,21,0,21,0
30750,40.5,0.5,21,0,21,0
31000,40.5,0.5,21,0,20.75,0.43
31250,40.75,0.83,21,0,20.75,0.43
31500,40.5,0.5,21,0,20.67,0.47
31750,40.75,0.83,21,0,20.5,0.5
32000,41.33,0.94,21,0,21,0
32250,40.67,0.47,21,0,21,0
32500,40.33,0.47,20.67,0.47,21.25,0.43
32750,40.5,0.5,21,0,21,0
33000,40.75,0.83,21,0,21,0
33250,40.5,0.5,21,0,21.25,0.43
33500,40.75,0.83,20.75,0.43,21,0
33750,41,1,21,0,21,0
34000,40.75,0.83,20.5,0.5,20.75,0.43
34250,40.5,0.5,21,0,20.75,0.43
34500,40.5,0.5,21,0,20.75,0.43
34750,40.5,0.5,21,0,21,0
35000,40.5,0.5,20.67,0.47,21,0
35250,40.5,0.5,20.5,0.5,21,0
35500,40.5,0.5,21,0,20.6,0.49
35750,40.75,0.83,21,0,20,0.82
36000,40.75,0.43,21,0,20.75,0.43
36250,40.75,0.83,20.75,0.43,20.75,0.43
36500,41.33,0.94,20,0.71,21,0
36750,40.67,0.94,19.67,0.47,20.75,0.43
37000,40.5,0.5,19.25,0.43,21,0
37250,40.75,0.83,19,0,21,0
37500,40.5,0.5,20.25,0.83,20.75,0.43
37750,40.5,0.5,21,0,20.5,0.5
38000,41,0.71,20.67,0.47,20.33,0.47
38250,42.75,0.83,21,0,17,2.24
38500,40.33,1.25,23.5,0.5,14.33,1.25
38750,39,1.22,23.5,0.87,19.5,3.2
39000,45,2.16,16.25,2.38,21,0.82
39250,42,0,6,1.63,19.25,1.3
39500,43.67,1.25,7,5,18,1.87
39750,45,0,16.5,2.87,21.25,0.43
40000,43.5,0.5,21,0,20.5,0.87
40250,46,1.22,17.75,0.43,19.75,1.3
40500,45.75,1.3,20.5,1.5,20.75,0.43
40750,44.75,0.43,21,0,19.25,1.3
41000,43.75,0.83,22.5,1.12,17.25,0.83
41250,43.25,0.83,23.5,0.5,18,0.71
